id,t,Gp,A,Gi
26,2.5,3.715064,0.831858,1.618378
26,3.0,7.703869,2.061769,5.142181
26,3.5,0.717455,2.328236,3.132974
26,4.0,0.448491,1.182384,1.245444
26,4.5,2.936778,0.682474,1.238841
26,5.0,9.884225,1.968202,5.466898
26,5.5,0.613603,2.592001,3.538283
26,6.0,0.231494,1.286432,1.279679
26,6.5,1.448572,0.592389,0.812058
26,7.0,12.090348,1.375002,4.453386
26,7.5,1.063798,2.978336,4.669958
26,8.0,0.129296,1.630237,1.639877
26,8.5,0.465561,0.663692,0.664674
26,9.0,6.918908,0.657948,1.981945
26,9.5,4.621518,2.963915,6.509631
26,10.0,0.137612,2.2862,2.551409
26,10.5,0.139426,0.95735,0.870384
26,11.0,1.641492,0.436853,0.680626
26,11.5,14.090283,1.622816,5.49863
26,12.0,0.551087,3.098646,4.462786
26,12.5,0.069975,1.555164,1.494861
26,13.0,0.303562,0.601559,0.563394
26,13.5,5.605246,0.515059,1.522273
26,14.0,6.347236,2.916907,7.045661
26,14.5,0.123583,2.50498,2.861432
26,15.0,0.081851,1.057177,0.948631
26,15.5,0.848444,0.425596,0.512134
26,16.0,12.964628,1.056798,3.880879
26,16.5,1.221355,3.307787,5.531727
26,17.0,0.061909,1.878382,1.882894
26,17.5,0.149048,0.731411,0.647212
26,18.0,2.532955,0.387764,0.79636
26,18.5,12.966252,2.152019,6.733418
26,19.0,0.261597,2.967126,3.850967
26,19.5,0.056754,1.368763,1.268082
26,20.0,0.348163,0.520734,0.497189
26,20.5,6.995627,0.559732,1.839816
26,21.0,4.652549,3.119077,6.951969
26,21.5,0.09237,2.391201,2.636032
26,22.0,0.07975,0.983858,0.872188
26,22.5,0.938551,0.399958,0.505216
26,23.0,13.772929,1.14916,4.244115
26,23.5,0.991338,3.315734,5.355557
26,24.0,0.05638,1.823215,1.805249
26,24.5,0.15138,0.70439,0.621926
26,25.0,2.682799,0.384076,0.819899
27,0.0,1.10958,1.721031,0.750459
27,0.5,4.447955,0.796163,1.62483
27,1.0,7.226937,2.297052,5.61735
27,1.5,0.472161,2.323105,2.94368
27,2.0,0.344917,1.104448,1.111978
27,2.5,2.752214,0.608719,1.103861
27,3.0,10.78347,1.978282,5.715397
27,3.5,0.521653,2.699193,3.657589
27,4.0,0.165291,1.315794,1.280049
27,4.5,1.026516,0.565333,0.691302
27,5.0,11.671773,1.119413,3.775626
27,5.5,1.467798,3.105703,5.24711
27,6.0,0.106646,1.806742,1.845289
27,6.5,0.281374,0.725197,0.678933
27,7.0,4.364758,0.503564,1.278671
27,7.5,8.371243,2.633724,6.901704
27,8.0,0.184285,2.609905,3.122321
27,8.5,0.092294,1.140826,1.042646
27,9.0,0.82153,0.461044,0.541283
27,9.5,12.287658,1.014968,3.662247
27,10.0,1.415252,3.271703,5.597114
27,10.5,0.07054,1.901938,1.92541
27,11.0,0.160982,0.746689,0.665627
27,11.5,2.644065,0.401847,0.832863
27,12.0,12.596435,2.183421,6.736108
27,12.5,0.260335,2.933632,3.788663
27,13.0,0.060826,1.349435,1.249992
27,13.5,0.38482,0.515972,0.500937
27,14.0,7.555158,0.596878,1.999111
27,14.5,4.108562,3.158354,6.820014
27,15.0,0.088884,2.332878,2.544759
27,15.5,0.086509,0.953815,0.844802
27,16.0,1.065832,0.395571,0.525921
27,16.5,14.263338,1.256779,4.594961
27,17.0,0.830204,3.287992,5.1451
27,17.5,0.055865,1.759681,1.725718
27,18.0,0.16885,0.677169,0.600889
27,18.5,3.083364,0.395106,0.906165
27,19.0,11.553558,2.374405,7.037314
27,19.5,0.204204,2.873482,3.596743
27,20.0,0.057486,1.290365,1.182133
27,20.5,0.404865,0.491627,0.48251
27,21.0,8.096357,0.619657,2.13356
27,21.5,3.657688,3.21072,6.751203
27,22.0,0.081324,2.295062,2.476973
27,22.5,0.086059,0.93139,0.822016
27,23.0,1.101663,0.388198,0.525667
27,23.5,14.461746,1.290816,4.716764
27,24.0,0.776695,3.286512,5.089787
27,24.5,0.05434,1.742841,1.702979
27,25.0,0.169703,0.669167,0.593509
28,0.0,0.534068,0.635072,1.583539
28,0.5,4.836845,0.835581,1.931031
28,1.0,6.176758,2.329902,5.385588
28,1.5,0.508085,2.19162,2.749428
28,2.0,0.476363,1.053467,1.09871
28,2.5,3.810822,0.677333,1.411403
28,3.0,8.554933,2.251884,5.880649
28,3.5,0.426443,2.480875,3.17636
28,4.0,0.230513,1.168425,1.140076
28,4.5,1.775224,0.556704,0.840148
28,5.0,12.553858,1.587358,5.081609
28,5.5,0.748216,2.942182,4.336705
28,6.0,0.11892,1.523027,1.498457
28,6.5,0.525575,0.616019,0.630848
28,7.0,8.007287,0.713655,2.276952
28,7.5,3.640477,3.065974,6.353456
28,8.0,0.117815,2.195804,2.392021
28,8.5,0.145559,0.904694,0.8184
28,9.0,1.863852,0.427094,0.713285
28,9.5,13.966744,1.763532,5.85492
28,10.0,0.453298,3.057796,4.271582
28,10.5,0.068047,1.496954,1.424532
28,11.0,0.328573,0.57734,0.546222
28,11.5,6.168495,0.538753,1.658935
28,12.0,5.582353,2.997204,6.987932
28,12.5,0.112047,2.448529,2.755846
28,13.0,0.084275,1.022953,0.914378
28,13.5,0.924616,0.416064,0.518109
28,14.0,13.46991,1.127206,4.135959
28,14.5,1.063002,3.301118,5.384954
28,15.0,0.059989,1.833039,1.822728
28,15.5,0.15753,0.710772,0.629836
28,16.0,2.74978,0.391132,0.840248
28,16.5,12.407228,2.243809,6.867236
28,17.0,0.236564,2.927664,3.742529
28,17.5,0.057323,1.335411,1.231522
28,18.0,0.372896,0.508432,0.491199
28,18.5,7.474057,0.585581,1.966384
28,19.0,4.186731,3.161752,6.864994
28,19.5,0.087356,2.347578,2.563328
28,20.0,0.082741,0.959941,0.849319
28,20.5,1.011793,0.394585,0.514384
28,21.0,14.120025,1.213738,4.463219
28,21.5,0.884774,3.303097,5.230102
28,22.0,0.05544,1.785187,1.756608
28,22.5,0.15991,0.687666,0.608391
28,23.0,2.891795,0.38866,0.863558
28,23.5,12.066397,2.306895,6.968554
28,24.0,0.218244,2.908246,3.679773
28,24.5,0.056191,1.316133,1.209332
28,25.0,0.378571,0.500433,0.484972
29,0.0,1.192816,0.741908,1.251567
29,0.5,8.382927,1.151613,3.203141
29,1.0,2.541475,2.659771,4.821046
29,1.5,0.332934,1.761937,1.963039
29,2.0,0.813943,0.806776,0.908547
29,2.5,7.733534,0.889319,2.539382
29,3.0,3.538492,2.80991,5.641909
29,3.5,0.223682,2.021474,2.255555
29,4.0,0.355964,0.872437,0.853993
29,4.5,4.140369,0.578046,1.337474
29,5.0,8.503992,2.468794,6.468706
29,5.5,0.265868,2.55109,3.131276
29,6.0,0.139809,1.145701,1.072492
29,6.5,1.19193,0.493831,0.650801
29,7.0,13.115015,1.280387,4.429872
29,7.5,0.988202,3.148799,4.9807
29,8.0,0.083951,1.715595,1.704781
29,8.5,0.267921,0.674853,0.625424
29,9.0,4.543904,0.486641,1.289071
29,9.5,8.092808,2.706496,7.026631
29,10.0,0.161231,2.612483,3.09176
29,10.5,0.082235,1.131037,1.026583
29,11.0,0.750232,0.450873,0.516677
29,11.5,12.003745,0.958173,3.487321
29,12.0,1.538771,3.296741,5.747223
29,12.5,0.067641,1.94738,1.980216
29,13.0,0.142121,0.764855,0.677524
29,13.5,2.299449,0.389168,0.754498
29,14.0,13.509404,2.038673,6.53094
29,14.5,0.299827,3.007769,3.98049
29,15.0,0.057373,1.408353,1.313037
29,15.5,0.327826,0.536314,0.507183
29,16.0,6.546105,0.53861,1.726781
29,16.5,5.142545,3.069756,7.018492
29,17.0,0.098616,2.431806,2.70734
29,17.5,0.077926,1.0072,0.895112
29,18.0,0.882565,0.406183,0.500164
29,18.5,13.430896,1.097486,4.060128
29,19.0,1.093921,3.322278,5.45972
29,19.5,0.057587,1.855065,1.847006
29,20.0,0.145514,0.718757,0.633974
29,20.5,2.531223,0.381729,0.789299
29,21.0,13.013936,2.159204,6.765941
29,21.5,0.255833,2.97371,3.854296
29,22.0,0.055024,1.369889,1.267818
29,22.5,0.337386,0.520061,0.494128
29,23.0,6.84635,0.548834,1.796217
29,23.5,4.811883,3.109098,6.991987
29,24.0,0.092939,2.408665,2.662776
29,24.5,0.077446,0.992643,0.880031
29,25.0,0.899501,0.401058,0.498572
30,0.0,0.728468,1.544481,1.169234
30,0.5,3.114784,0.759725,1.336737
30,1.0,9.167183,1.955729,5.252306
30,1.5,0.703933,2.503168,3.443525
30,2.0,0.305081,1.266298,1.289764
30,2.5,1.886598,0.626146,0.945207
30,3.0,11.673654,1.584589,4.885333
30,3.5,0.869631,2.843617,4.236285
30,4.0,0.160892,1.499441,1.499573
30,4.5,0.719821,0.628896,0.689642
30,5.0,9.35067,0.867146,2.808354
30,5.5,2.635265,3.067854,5.857567
30,6.0,0.124696,2.021298,2.154131
30,6.5,0.215063,0.828054,0.763572
30,7.0,2.970644,0.464208,0.967155
30,7.5,11.426096,2.236216,6.598995
30,8.0,0.281194,2.816787,3.608811
30,8.5,0.082975,1.293661,1.204389
30,9.0,0.56913,0.509068,0.534881
30,9.5,9.732795,0.774146,2.702669
30,10.0,2.54338,3.231961,6.224386
30,10.5,0.082869,2.112236,2.22375
30,11.0,0.124965,0.84739,0.753104
30,11.5,1.787885,0.395274,0.664733
30,12.0,14.426932,1.753994,5.927224
30,12.5,0.426886,3.107518,4.337275
30,13.0,0.058512,1.516686,1.438159
30,13.5,0.27498,0.579407,0.535373
30,14.0,5.373356,0.486373,1.439705
30,14.5,6.723588,2.909341,7.158962
30,15.0,0.119339,2.551152,2.925542
30,15.5,0.072317,1.077979,0.965234
30,16.0,0.728613,0.425756,0.488098
30,16.5,12.229437,0.950386,3.512276
30,17.0,1.48298,3.330815,5.788151
30,17.5,0.06167,1.957205,1.983886
30,18.0,0.128043,0.765601,0.673788
30,18.5,2.091872,0.376831,0.702354
30,19.0,14.076562,1.946824,6.39505
30,19.5,0.324804,3.06109,4.114955
30,20.0,0.053977,1.44945,1.356356
30,20.5,0.287453,0.550136,0.5108
30,21.0,5.812174,0.497827,1.534917
30,21.5,6.08287,2.987197,7.150532
30,22.0,0.107292,2.512461,2.844551
30,22.5,0.07134,1.051885,0.937669
30,23.0,0.752313,0.416188,0.48375
30,23.5,12.536208,0.976586,3.624857
30,24.0,1.383723,3.338237,5.730949
30,24.5,0.059543,1.938587,1.956475
30,25.0,0.128358,0.756146,0.664736
31,0.0,1.071532,0.952268,1.445424
31,0.5,6.09164,1.033234,2.485769
31,1.0,4.257566,2.395625,4.900307
31,1.5,0.552043,1.929846,2.352621
31,2.0,0.854981,0.953864,1.095159
31,2.5,6.367705,0.890534,2.269224
31,3.0,4.576084,2.582621,5.483991
31,3.5,0.348792,2.064845,2.425753
31,4.0,0.467039,0.940623,0.96405
31,4.5,4.519239,0.660147,1.527802
31,5.0,7.545312,2.46299,6.164816
31,5.5,0.311018,2.427099,2.973866
31,6.0,0.204388,1.099875,1.050779
31,6.5,1.803337,0.521376,0.80563
31,7.0,12.954447,1.634848,5.290851
31,7.5,0.653513,2.973241,4.313339
31,8.0,0.102849,1.513159,1.473841
31,8.5,0.468592,0.603496,0.604843
31,9.0,7.588192,0.666184,2.118998
31,9.5,4.018724,3.064631,6.523312
31,10.0,0.114012,2.256475,2.474307
31,10.5,0.125476,0.931294,0.838012
31,11.0,1.559505,0.418905,0.645716
31,11.5,14.362096,1.589131,5.464901
31,12.0,0.552683,3.136924,4.542075
31,12.5,0.064209,1.578793,1.517016
31,13.0,0.268222,0.607651,0.560539
31,13.5,5.047034,0.481402,1.373794
31,14.0,7.242254,2.840958,7.140035
31,14.5,0.131367,2.57875,2.989429
31,15.0,0.074206,1.098444,0.987654
31,15.5,0.720677,0.434101,0.494466
31,16.0,12.048551,0.93932,3.455612
31,16.5,1.541137,3.321902,5.809452
31,17.0,0.063577,1.964752,1.996673
31,17.5,0.129852,0.770072,0.678705
31,18.0,2.102957,0.379546,0.707342
31,18.5,14.027805,1.94946,6.391693
31,19.0,0.325813,3.056052,4.106855
31,19.5,0.054703,1.446954,1.354229
31,20.0,0.292432,0.549617,0.511477
31,20.5,5.893315,0.502857,1.556728
31,21.0,5.96912,2.996338,7.133958
31,21.5,0.106496,2.502476,2.827903
31,22.0,0.072323,1.046476,0.932608
31,22.5,0.769196,0.415083,0.486087
31,23.0,12.663529,0.992452,3.682754
31,23.5,1.340557,3.336401,5.693209
31,24.0,0.059314,1.926895,1.941071
31,24.5,0.130745,0.7509,0.66042
31,25.0,2.183456,0.375663,0.718162
32,0.0,1.042719,0.631475,0.677009
32,0.5,11.271682,1.095711,3.640569
32,1.0,1.608376,3.078964,5.279917
32,1.5,0.116322,1.821488,1.874657
32,2.0,0.296025,0.736379,0.69423
32,2.5,4.462775,0.517134,1.315203
32,3.0,8.154315,2.64062,6.854575
32,3.5,0.187332,2.586263,3.088157
32,4.0,0.098243,1.130049,1.034279
32,4.5,0.887024,0.461396,0.555097
32,5.0,12.619538,1.069434,3.84464
32,5.5,1.287454,3.257822,5.46774
32,6.0,0.071075,1.862023,1.874766
32,6.5,0.174746,0.729715,0.653189
32,7.0,2.918905,0.410681,0.894039
32,7.5,11.872124,2.287523,6.862012
32,8.0,0.234746,2.880937,3.657041
32,8.5,0.063031,1.308752,1.206649
32,9.0,0.427759,0.502077,0.497341
32,9.5,8.271356,0.641128,2.200981
32,10.0,3.515299,3.206402,6.669817
32,10.5,0.083315,2.268271,2.44237
32,11.0,0.092699,0.919939,0.813319
32,11.5,1.203686,0.389935,0.547176
32,12.0,14.624365,1.36829,4.942476
32,12.5,0.697062,3.257736,4.94738
32,13.0,0.055121,1.700184,1.652064
32,13.5,0.186057,0.651859,0.581507
32,14.0,3.489239,0.407148,0.99467
32,14.5,10.519735,2.505753,7.150911
32,15.0,0.178476,2.807367,3.441553
32,15.5,0.059451,1.241966,1.131039
32,16.0,0.455122,0.47502,0.47783
32,16.5,8.937924,0.672779,2.375194
32,17.0,3.052997,3.258967,6.574528
32,17.5,0.075486,2.224184,2.36654
32,18.0,0.092411,0.894653,0.787925
32,18.5,1.25239,0.382042,0.548732
32,19.0,14.796908,1.411445,5.086524
32,19.5,0.645026,3.253208,4.883179
32,20.0,0.053487,1.680794,1.626538
32,20.5,0.187397,0.642831,0.573305
32,21.0,3.561196,0.406992,1.007592
32,21.5,10.352482,2.530656,7.178659
32,22.0,0.17292,2.798874,3.417952
32,22.5,0.059002,1.234618,1.122788
32,23.0,0.457713,0.472028,0.475582
32,23.5,9.006919,0.675937,2.393114
32,24.0,3.009201,3.264293,6.565369
32,24.5,0.074676,2.220029,2.359307
32,25.0,0.092254,0.892232,0.785454
33,0.0,1.942846,1.862871,1.549561
33,0.5,3.608147,1.102525,1.963407
33,1.0,6.033091,1.824379,4.101355
33,1.5,1.434612,2.072149,3.05938
33,2.0,1.077133,1.260117,1.571465
33,2.5,4.354937,0.980357,1.99586
33,3.0,6.047353,2.090738,4.741879
33,3.5,0.857666,2.104498,2.822669
33,4.0,0.792992,1.120529,1.287387
33,4.5,4.706358,0.851409,1.86028
33,5.0,6.399092,2.290179,5.350755
33,5.5,0.53805,2.208741,2.799704
33,6.0,0.478376,1.071093,1.120484
33,6.5,3.711893,0.680776,1.396231
33,7.0,8.690496,2.219154,5.829163
33,7.5,0.447724,2.488765,3.209401
33,8.0,0.234596,1.17966,1.154907
33,8.5,1.766944,0.56231,0.84488
33,9.0,12.491067,1.577965,5.04403
33,9.5,0.766213,2.938064,4.344015
33,10.0,0.121563,1.52579,1.503861
33,10.5,0.533481,0.618496,0.635221
33,11.0,8.051413,0.719941,2.29602
33,11.5,3.601152,3.06437,6.330759
33,12.0,0.118701,2.188241,2.382368
33,12.5,0.148718,0.901608,0.816398
33,13.0,1.9097,0.428734,0.723897
33,13.5,13.882506,1.787453,5.902794
33,14.0,0.441995,3.046057,4.23538
33,14.5,0.068743,1.485964,1.412377
33,15.0,0.338375,0.573436,0.544811
33,15.5,6.339752,0.548254,1.704134
33,16.0,5.368678,3.016187,6.957863
33,16.5,0.109831,2.429988,2.724154
33,17.0,0.085961,1.012635,0.904558
33,17.5,0.958662,0.413952,0.522818
33,18.0,13.639616,1.156906,4.237175
33,18.5,1.008403,3.29518,5.324188
33,19.0,0.059645,1.814511,1.79899
33,19.5,0.162187,0.702659,0.623389
33,20.0,2.857881,0.393794,0.863222
33,20.5,12.121506,2.285761,6.91985
33,21.0,0.226434,2.907988,3.692104
33,21.5,0.057841,1.319835,1.214753
33,22.0,0.386607,0.502894,0.489049
33,22.5,7.723198,0.599939,2.034231
33,23.0,3.964747,3.18102,6.816031
33,23.5,0.085139,2.325149,2.526936
33,24.0,0.084521,0.947928,0.837984
33,24.5,1.053372,0.392168,0.520153
33,25.0,14.280554,1.249276,4.579928
34,0.0,0.898805,1.953765,1.668126
34,0.5,1.838465,0.884561,1.207816
34,1.0,8.951329,1.385179,3.810263
34,1.5,1.794333,2.589193,4.286799
34,2.0,0.376088,1.575806,1.727468
34,2.5,1.271853,0.755893,0.962719
34,3.0,9.753866,1.177277,3.522395
34,3.5,1.960351,2.824638,4.903806
34,4.0,0.221677,1.741115,1.857313
34,4.5,0.606545,0.751824,0.79317
34,5.0,7.160428,0.758435,2.195256
34,5.5,4.236718,2.872498,6.103547
34,6.0,0.180237,2.171002,2.432576
34,6.5,0.220958,0.922488,0.86382
34,7.0,2.6013,0.488342,0.925298
34,7.5,12.04669,2.05524,6.234082
34,8.0,0.367616,2.850582,3.777495
34,8.5,0.093657,1.346451,1.271397
34,9.0,0.580139,0.534973,0.562579
34,9.5,9.496602,0.777361,2.665501
34,10.0,2.659428,3.19638,6.197882
34,10.5,0.090341,2.110126,2.232111
34,11.0,0.135687,0.850593,0.760078
34,11.5,1.915398,0.404963,0.699305
34,12.0,14.127906,1.81695,6.038213
34,12.5,0.404305,3.069274,4.234804
34,13.0,0.061546,1.485645,1.40521
34,13.5,0.305046,0.568989,0.532699
34,14.0,5.909911,0.515756,1.578399
34,14.5,5.933678,2.980019,7.073632
34,15.0,0.111577,2.487185,2.81366
34,15.5,0.077676,1.041767,0.930517
34,16.0,0.829392,0.417428,0.50041
34,16.5,12.986245,1.044771,3.857966
34,17.0,1.226222,3.32138,5.56729
34,17.5,0.059961,1.888576,1.893017
34,18.0,0.14193,0.734647,0.648185
34,18.5,2.412742,0.382001,0.767673
34,19.0,13.301163,2.103103,6.669802
34,19.5,0.273439,2.994315,3.917867
34,20.0,0.055261,1.389333,1.289746
34,20.5,0.327255,0.527661,0.49894
34,21.0,6.621974,0.538266,1.739874
34,21.5,5.058884,3.08436,7.025467
34,22.0,0.096009,2.429093,2.6986
34,22.5,0.076522,1.004365,0.891533
34,23.0,0.871797,0.404196,0.496112
34,23.5,13.409122,1.089358,4.037448
34,24.0,1.104434,3.32705,5.479618
34,24.5,0.057116,1.860967,1.853755
34,25.0,0.142817,0.721006,0.63533
35,0.0,1.575335,1.174042,0.908362
35,0.5,7.979339,1.127436,3.01595
35,1.0,2.848796,2.621455,4.872619
35,1.5,0.362639,1.797936,2.03414
35,2.0,0.812283,0.832711,0.938152
35,2.5,7.440399,0.88334,2.470764
35,3.0,3.75456,2.770639,5.635643
35,3.5,0.241711,2.034671,2.291192
35,4.0,0.36988,0.885772,0.872755
35,4.5,4.170873,0.589458,1.359126
35,5.0,8.402935,2.462186,6.420239
35,5.5,0.274094,2.535783,3.115202
35,6.0,0.147819,1.141083,1.071265
35,6.5,1.263168,0.497501,0.669301
35,7.0,13.180998,1.326898,4.555711
35,7.5,0.93142,3.127148,4.885287
35,8.0,0.086142,1.686697,1.67104
35,8.5,0.289461,0.664079,0.620497
35,9.0,4.909913,0.505219,1.381552
35,9.5,7.420913,2.772002,6.999505
35,10.0,0.151857,2.562534,2.997158
35,10.5,0.086707,1.100818,0.996964
35,11.0,0.830642,0.443664,0.526117
35,11.5,12.59705,1.031694,3.756571
35,12.0,1.325175,3.290472,5.573076
35,12.5,0.066183,1.892683,1.907344
35,13.0,0.154404,0.740135,0.657267
35,13.5,2.576271,0.394532,0.811991
35,14.0,12.812149,2.162836,6.72807
35,14.5,0.262316,2.952656,3.825854
35,15.0,0.058692,1.360958,1.261044
35,15.5,0.364464,0.518991,0.499221
35,16.0,7.244093,0.576266,1.91031
35,16.5,4.401507,3.137144,6.892914
35,17.0,0.090835,2.364685,2.594447
35,17.5,0.082819,0.970185,0.859725
35,18.0,0.995237,0.397912,0.51438
35,18.5,14.015001,1.197815,4.405086
35,19.0,0.913444,3.303709,5.258063
35,19.5,0.056123,1.79374,1.768167
35,20.0,0.159215,0.691703,0.612048
35,20.5,2.862168,0.388811,0.858289
35,21.0,12.139963,2.294436,6.950199
35,21.5,0.221586,2.912583,3.69266
35,22.0,0.056326,1.320101,1.213807
35,22.5,0.376785,0.502014,0.486055
35,23.0,7.597864,0.590088,1.995813
35,23.5,4.076372,3.175343,6.85211
35,24.0,0.085373,2.339227,2.547662
35,24.5,0.082408,0.954776,0.843954
35,25.0,1.016848,0.392685,0.513522
36,0.0,0.644586,1.853904,1.183664
36,0.5,2.039185,0.726471,1.026664
36,1.0,10.787306,1.578878,4.673804
36,1.5,1.017346,2.741527,4.137343
36,2.0,0.218639,1.479994,1.51169
36,2.5,0.974161,0.650677,0.771888
36,3.0,10.32041,1.042305,3.346771
36,3.5,1.981635,3.01099,5.352281
36,4.0,0.142155,1.858152,1.949328
36,4.5,0.330334,0.764672,0.732663
36,5.0,4.644546,0.547937,1.391539
36,5.5,7.751064,2.644109,6.738048
36,6.0,0.19738,2.537009,3.022075
36,6.5,0.113531,1.109374,1.019887
36,7.0,1.050478,0.46484,0.591972
36,7.5,13.192641,1.196689,4.245603
36,8.0,1.05428,3.215823,5.184818
36,8.5,0.07344,1.775637,1.7681
36,9.0,0.211701,0.694188,0.629134
36,9.5,3.63762,0.437941,1.059548
36,10.0,10.06186,2.511005,7.038809
36,10.5,0.189497,2.756499,3.373414
36,11.0,0.069456,1.220223,1.1145
36,11.5,0.547904,0.473737,0.496402
36,12.0,9.993807,0.763791,2.730668
36,12.5,2.426019,3.279456,6.278564
36,13.0,0.073668,2.121969,2.222385
36,13.5,0.110167,0.846502,0.746917
36,14.0,1.596393,0.382707,0.615211
36,14.5,14.789799,1.648904,5.714472
36,15.0,0.472647,3.165293,4.507475
36,15.5,0.054738,1.568033,1.494043
36,16.0,0.235256,0.597618,0.542852
36,16.5,4.616764,0.448281,1.25134
36,17.0,8.046003,2.783406,7.237402
36,17.5,0.134387,2.648586,3.105353
36,18.0,0.065539,1.135712,1.021762
36,18.5,0.600849,0.440968,0.476422
36,19.0,10.963653,0.82462,3.023415
36,19.5,1.977624,3.325014,6.116999
36,20.0,0.065406,2.062739,2.128785
36,20.5,0.110652,0.814745,0.715854
36,21.0,1.689658,0.374363,0.624264
36,21.5,14.794465,1.716845,5.902091
36,22.0,0.426185,3.151619,4.423192
36,22.5,0.052894,1.542679,1.462391
36,23.0,0.238431,0.586312,0.532997
36,23.5,4.749245,0.450412,1.278082
36,24.0,7.802711,2.814538,7.249943
36,24.5,0.12904,2.635527,3.075108
36,25.0,0.065053,1.126102,1.011362
37,0.0,0.803545,0.958935,1.368829
37,0.5,5.290267,0.896745,2.076248
37,1.0,5.520572,2.369095,5.272567
37,1.5,0.507939,2.11196,2.617538
37,2.0,0.560315,1.017032,1.082899
37,2.5,4.516643,0.722718,1.620317
37,3.0,7.270658,2.386393,5.871978
37,3.5,0.384899,2.360789,2.933619
37,4.0,0.275327,1.093463,1.072406
37,4.5,2.342013,0.564192,0.965007
37,5.0,11.84049,1.85657,5.635605
37,5.5,0.548525,2.817895,3.907454
37,6.0,0.131386,1.390501,1.347956
37,6.5,0.731282,0.572848,0.634166
37,7.0,10.157376,0.893586,3.011529
37,7.5,2.234841,3.143601,5.823402
37,8.0,0.103635,1.993813,2.09081
37,8.5,0.192163,0.805157,0.733138
37,9.0,2.802452,0.440936,0.90769
37,9.5,11.957689,2.199417,6.625739
37,10.0,0.279005,2.867068,3.695505
37,10.5,0.074001,1.320461,1.227943
37,11.0,0.48752,0.513368,0.521203
37,11.5,8.8416,0.697121,2.400627
37,12.0,3.09569,3.211628,6.471361
37,12.5,0.084961,2.199452,2.348041
37,13.0,0.107929,0.888722,0.788092
37,13.5,1.459934,0.392859,0.599551
37,14.0,14.730085,1.548769,5.432556
37,14.5,0.549508,3.188496,4.643809
37,15.0,0.05683,1.609096,1.544868
37,15.5,0.226226,0.615493,0.557476
37,16.0,4.349666,0.441223,1.193768
37,16.5,8.566337,2.721788,7.220288
37,17.0,0.144481,2.6795,3.172596
37,17.5,0.065335,1.157071,1.044197
37,18.0,0.577277,0.448369,0.478529
37,18.5,10.634121,0.799491,2.914627
37,19.0,2.122647,3.315444,6.185792
37,19.5,0.067274,2.086229,2.163364
37,20.0,0.10857,0.826459,0.726601
37,20.5,1.628575,0.375792,0.614193
37,21.0,14.8448,1.676739,5.802043
37,21.5,0.4494,3.164641,4.477904
37,22.0,0.053116,1.559144,1.481823
37,22.5,0.232356,0.593047,0.53783
37,23.0,4.603063,0.444952,1.244481
37,23.5,8.077699,2.784893,7.252026
37,24.0,0.133248,2.653404,3.111044
37,24.5,0.064427,1.13757,1.023036
37,25.0,0.589274,0.440846,0.473916
38,0.0,0.765159,1.784921,1.637779
38,0.5,1.958266,0.849223,1.206697
38,1.0,9.277229,1.456266,4.045953
38,1.5,1.549566,2.59914,4.174203
38,2.0,0.354045,1.528003,1.650497
38,2.5,1.32559,0.730173,0.944682
38,3.0,10.166366,1.219756,3.699751
38,3.5,1.750294,2.845768,4.831902
38,4.0,0.206666,1.709735,1.803725
38,4.5,0.606274,0.732481,0.77217
38,5.0,7.365029,0.760647,2.238002
38,5.5,4.064454,2.903436,6.11242
38,6.0,0.169929,2.162434,2.40833
38,6.5,0.213746,0.913892,0.852237
38,7.0,2.565664,0.481117,0.909846
38,7.5,12.177365,2.048621,6.246617
38,8.0,0.364622,2.864248,3.799115
38,8.5,0.090376,1.352979,1.276538
38,9.0,0.554751,0.535434,0.557413
38,9.5,9.255372,0.754551,2.579213
38,10.0,2.807864,3.192922,6.269919
38,10.5,0.090582,2.13518,2.267167
38,11.0,0.12957,0.862197,0.769537
38,11.5,1.802384,0.403027,0.675705
38,12.0,14.319836,1.754128,5.904727
38,12.5,0.434349,3.096279,4.324372
38,13.0,0.060694,1.512792,1.435846
38,13.5,0.286674,0.579188,0.537979
38,14.0,5.550914,0.497915,1.487998
38,14.5,6.447134,2.931143,7.122987
38,15.0,0.11752,2.5273,2.885479
38,15.5,0.074911,1.065022,0.953164
38,16.0,0.770208,0.423223,0.494084
38,16.5,12.546863,0.989253,3.654291
38,17.0,1.371427,3.326544,5.693737
38,17.5,0.061143,1.927816,1.94508
38,18.0,0.134262,0.752415,0.662984
38,18.5,2.230519,0.3792,0.730754
38,19.0,13.751169,2.016493,6.5223
38,19.5,0.300798,3.0312,4.025332
38,20.0,0.054611,1.422162,1.32606
38,20.5,0.305198,0.539918,0.505357
38,21.0,6.175446,0.515705,1.626099
38,21.5,5.596639,3.033591,7.097293
38,22.0,0.10189,2.473916,2.776331
38,22.5,0.073702,1.029725,0.916088
38,23.0,0.805824,0.410485,0.489023
38,23.5,12.95812,1.027737,3.8148
38,24.0,1.245596,3.334456,5.613453
38,24.5,0.058353,1.902107,1.907842
38,25.0,0.134905,0.73953,0.650745
39,0.0,1.579194,1.14814,1.440963
39,0.5,6.297215,1.175952,2.77808
39,1.0,3.590318,2.32124,4.475541
39,1.5,0.688231,1.789188,2.206594
39,2.0,1.302792,0.946435,1.209412
39,2.5,7.59019,1.120444,2.955224
39,3.0,3.031905,2.568747,4.829801
39,3.5,0.406967,1.80379,2.070796
