id,t,x,y
40,39.0,14.168264,5.8335643
40,40.0,14.16819,5.8336697
40,41.0,14.16809,5.8337474
40,42.0,14.167993,5.8337946
40,43.0,14.167916,5.833814
40,44.0,14.167866,5.8338146
40,45.0,14.167839,5.833803
40,46.0,14.167832,5.833787
40,47.0,14.167838,5.8337708
40,48.0,14.1678505,5.833758
40,49.0,14.167864,5.833749
40,50.0,14.167877,5.8337436
41,0.0,14.22603,23.770103
41,1.0,8.692337,26.018162
41,2.0,5.8485584,23.683235
41,3.0,4.6925545,19.79486
41,4.0,4.4805503,16.0779
41,5.0,4.9039307,13.128809
41,6.0,5.870905,11.05979
41,7.0,7.337575,9.838379
41,8.0,9.16808,9.426535
41,9.0,11.027743,9.821342
41,10.0,12.404178,11.018753
41,11.0,12.836621,12.885267
41,12.0,12.232994,15.002418
41,13.0,10.961525,16.721199
41,14.0,9.576115,17.533016
41,15.0,8.474039,17.376347
41,16.0,7.803348,16.551195
41,17.0,7.5571804,15.4492035
41,18.0,7.670756,14.382127
41,19.0,8.060354,13.544198
41,20.0,8.625129,13.034449
41,21.0,9.242224,12.884667
41,22.0,9.776086,13.07362
41,23.0,10.108918,13.528542
41,24.0,10.180157,14.126956
41,25.0,10.008877,14.715947
41,26.0,9.680573,15.15404
41,27.0,9.306447,15.356841
41,28.0,8.982424,15.317811
41,29.0,8.767883,15.094525
41,30.0,8.684228,14.775775
41,31.0,8.722934,14.450357
41,32.0,8.854819,14.187808
41,33.0,9.038196,14.030502
41,34.0,9.2269,13.992715
41,35.0,9.379151,14.063271
41,36.0,9.466239,14.210748
41,37.0,9.478342,14.391513
41,38.0,9.424948,14.56024
41,39.0,9.329606,14.68074
41,40.0,9.221417,14.733739
41,41.0,9.126761,14.7190485
41,42.0,9.063774,14.65214
41,43.0,9.040233,14.557315
41,44.0,9.054164,14.460335
41,45.0,9.09615,14.382536
41,46.0,9.152491,14.337285
41,47.0,9.208631,14.328749
41,48.0,9.252328,14.352628
41,49.0,9.275987,14.398381
41,50.0,9.277691,14.4523945
42,0.0,6.79054,15.912799
42,1.0,5.64945,11.34377
42,2.0,5.9403553,7.9419603
42,3.0,7.1470466,5.788368
42,4.0,9.065578,4.5806284
42,5.0,11.41976,4.0581427
42,6.0,13.740393,4.070148
42,7.0,15.480672,4.547336
42,8.0,16.257322,5.430254
42,9.0,16.016369,6.572561
42,10.0,15.03343,7.692609
42,11.0,13.762511,8.473123
42,12.0,12.615155,8.750417
42,13.0,11.821711,8.586208
42,14.0,11.436329,8.170575
42,15.0,11.407415,7.6942825
42,16.0,11.63558,7.286915
42,17.0,12.004894,7.012877
42,18.0,12.401934,6.888357
42,19.0,12.733015,6.8979173
42,20.0,12.939285,7.0060163
42,21.0,13.004004,7.1661253
42,22.0,12.94826,7.3305063
42,23.0,12.816907,7.4605937
42,24.0,12.660899,7.5347977
42,25.0,12.522743,7.5505104
42,26.0,12.428671,7.520058
42,27.0,12.387466,7.4633436
42,28.0,12.393738,7.400654
42,29.0,12.433182,7.34776
42,30.0,12.488102,7.3137517
42,31.0,12.542094,7.3010383
42,32.0,12.583279,7.3067226
42,33.0,12.605769,7.324642
42,34.0,12.609463,7.3475447
42,35.0,12.598554,7.3689575
42,36.0,12.579437,7.3844414
42,37.0,12.558646,7.392079
42,38.0,12.541323,7.39225
42,39.0,12.530432,7.3869314
42,40.0,12.526684,7.3788104
42,41.0,12.528994,7.3704767
42,42.0,12.53521,7.3638635
42,43.0,12.542883,7.359993
42,44.0,12.549896,7.358996
42,45.0,12.554847,7.360324
42,46.0,12.557175,7.3630533
42,47.0,12.557059,7.366194
42,48.0,12.555184,7.3689275
42,49.0,12.552446,7.3707476
42,50.0,12.549694,7.3714905
43,0.0,18.180021,2.347062
43,1.0,18.094128,3.9029443
43,2.0,16.677662,6.248008
