id,t,x,y
8,14.0,16.982368,2.600034
8,15.0,16.683636,2.8072157
8,16.0,16.385502,2.9907854
8,17.0,16.106472,3.145646
8,18.0,15.858272,3.2699447
8,19.0,15.647209,3.3646474
8,20.0,15.475254,3.4327967
8,21.0,15.341078,3.478654
8,22.0,15.24107,3.5069132
8,23.0,15.170281,3.5221
8,24.0,15.123229,3.5281885
8,25.0,15.094513,3.528419
8,26.0,15.079234,3.5252662
8,27.0,15.07323,3.5205023
8,28.0,15.073168,3.5153096
8,29.0,15.076524,3.5104089
8,30.0,15.081497,3.5061822
8,31.0,15.086885,3.502778
8,32.0,15.091957,3.5001965
8,33.0,15.096324,3.4983525
8,34.0,15.099836,3.4971216
8,35.0,15.102496,3.4963691
8,36.0,15.104392,3.4959688
8,37.0,15.105655,3.495812
8,38.0,15.106424,3.4958107
8,39.0,15.106832,3.4958992
8,40.0,15.106988,3.49603
8,41.0,15.106985,3.496172
8,42.0,15.106891,3.4963055
8,43.0,15.106754,3.4964204
8,44.0,15.1066065,3.4965131
8,45.0,15.106467,3.4965835
8,46.0,15.106348,3.4966335
8,47.0,15.106253,3.496667
8,48.0,15.10618,3.4966872
8,49.0,15.106129,3.4966981
8,50.0,15.106094,3.4967024
9,0.0,23.062765,17.277039
9,1.0,9.846109,20.367641
9,2.0,5.909499,16.470142
9,3.0,4.9606814,11.893782
9,4.0,5.279692,8.479751
9,5.0,6.4015923,6.285206
9,6.0,8.110807,5.022213
9,7.0,10.101603,4.4286127
9,8.0,11.942291,4.325468
9,9.0,13.251678,4.593673
9,10.0,13.870048,5.132057
9,11.0,13.865064,5.8228045
9,12.0,13.433002,6.525094
9,13.0,12.799971,7.1042967
9,14.0,12.15663,7.475401
9,15.0,11.6271305,7.624963
9,16.0,11.267478,7.5975575
9,17.0,11.081493,7.4632854
9,18.0,11.040924,7.2891836
9,19.0,11.102307,7.1244354
9,20.0,11.219244,6.997346
9,21.0,11.350895,6.918486
9,22.0,11.467213,6.885792
9,23.0,11.550992,6.889592
9,24.0,11.597027,6.916883
9,25.0,11.609197,6.95467
9,26.0,11.596664,6.9922853
9,27.0,11.570268,7.0226192
9,28.0,11.539809,7.0423274
9,29.0,11.512502,7.051241
9,30.0,11.492473,7.0513363
9,31.0,11.481044,7.0456176
9,32.0,11.477445,7.037178
9,33.0,11.479682,7.028567
9,34.0,11.485333,7.0214887
9,35.0,11.492153,7.01677
9,36.0,11.49844,7.0145035
9,37.0,11.503175,7.014283
9,38.0,11.505983,7.0154524
9,39.0,11.506986,7.0173135
9,40.0,11.506609,7.019274
9,41.0,11.505396,7.020927
9,42.0,11.503863,7.022061
9,43.0,11.502414,7.022637
9,44.0,11.501296,7.0227356
9,45.0,11.500609,7.022501
9,46.0,11.500339,7.022092
9,47.0,11.500392,7.021646
9,48.0,11.500649,7.021261
9,49.0,11.500992,7.02099
9,50.0,11.501326,7.0208454
10,0.0,23.358047,15.320072
10,1.0,12.331936,37.302513
10,2.0,6.4931335,46.91645
10,3.0,4.2989883,42.135914
10,4.0,3.984428,34.280888
10,5.0,4.6890078,28.468788
10,6.0,5.971926,25.856693
10,7.0,7.1805387,26.292603
10,8.0,7.642917,28.820087
