id,t,x0,x1
32,37.2,1.674377,3.336361
32,37.6,1.773766,3.456279
32,38.0,1.806376,3.594777
32,38.4,1.760203,3.703504
32,38.8,1.646664,3.741433
32,39.2,1.503492,3.690701
32,39.6,1.389278,3.569729
32,40.0,1.353909,3.428408
33,0.0,2.163671,7.090343
33,0.4,0.417752,6.248317
33,0.8,0.460152,5.459626
33,1.2,0.56477,4.734707
33,1.6,0.726515,4.099188
33,2.0,0.99854,3.612956
33,2.4,1.467386,3.385798
33,2.8,2.137954,3.54242
33,3.2,2.796789,4.09034
33,3.6,3.203248,4.887047
33,4.0,3.230527,5.714069
33,4.4,2.793353,6.308783
33,4.8,1.653758,6.29096
33,5.2,0.484056,5.450263
33,5.6,0.56711,4.723171
33,6.0,0.729986,4.089542
33,6.4,1.004553,3.606606
33,6.8,1.477309,3.385001
33,7.2,2.14994,3.548634
33,7.6,2.806224,4.102237
33,8.0,3.20707,4.901385
33,8.4,3.227303,5.726815
33,8.8,2.781177,6.314954
33,9.2,1.625186,6.281823
33,9.6,0.483481,5.437211
33,10.0,0.569265,4.711639
33,10.4,0.733476,4.079933
33,10.8,1.010623,3.600326
33,11.2,1.487298,3.384314
33,11.6,2.161926,3.554962
33,12.0,2.815588,4.114208
33,12.4,3.210786,4.915737
33,12.8,3.22395,5.739501
33,13.2,2.768814,6.320964
33,13.6,1.596243,6.272316
33,14.0,0.483105,5.424207
33,14.4,0.571438,4.700133
33,14.8,0.736997,4.070367
33,15.2,1.016751,3.59412
33,15.6,1.49735,3.38374
33,16.0,2.173906,3.561404
33,16.4,2.824875,4.126248
33,16.8,3.214394,4.930096
33,17.2,3.220468,5.752121
33,17.6,2.756262,6.326805
33,18.0,1.566943,6.262435
33,18.4,0.48291,5.411246
33,18.8,0.573627,4.688653
33,19.2,0.74055,4.060842
33,19.6,1.022937,3.587988
33,20.0,1.507465,3.383279
33,20.4,2.185877,3.56796
33,20.8,2.834084,4.138358
33,21.2,3.217892,4.944461
33,21.6,3.216855,5.764673
33,22.0,2.74352,6.332476
33,22.4,1.537292,6.25218
33,22.8,0.48288,5.398327
33,23.2,0.575833,4.677198
33,23.6,0.744134,4.051361
33,24.0,1.029182,3.581931
33,24.4,1.517643,3.382932
33,24.8,2.197839,3.574629
33,25.2,2.843216,4.150536
33,25.6,3.221279,4.958831
33,26.0,3.213111,5.777156
33,26.4,2.730587,6.337973
33,26.8,1.507301,6.241549
33,27.2,0.483001,5.385447
33,27.6,0.578056,4.665768
33,28.0,0.74775,4.041922
33,28.4,1.035487,3.57595
33,28.8,1.527882,3.3827
33,29.2,2.209791,3.581411
33,29.6,2.852268,4.162782
33,30.0,3.224557,4.973204
33,30.4,3.209236,5.789568
33,30.8,2.717459,6.343294
33,31.2,1.476981,6.230541
33,31.6,0.483259,5.372605
33,32.0,0.580296,4.654365
33,32.4,0.751398,4.032526
33,32.8,1.041851,3.570046
33,33.2,1.538182,3.382582
33,33.6,2.221731,3.588304
33,34.0,2.861241,4.175094
33,34.4,3.227724,4.98758
33,34.8,3.205229,5.801908
33,35.2,2.704136,6.348436
33,35.6,1.446346,6.219159
33,36.0,0.483641,5.359798
33,36.4,0.582553,4.642988
33,36.8,0.755079,4.023175
33,37.2,1.048276,3.564219
33,37.6,1.548542,3.38258
33,38.0,2.233656,3.595309
33,38.4,2.870132,4.187471
33,38.8,3.230779,5.001957
33,39.2,3.201089,5.814174
33,39.6,2.690614,6.353398
33,40.0,1.415416,6.207403
34,0.0,1.179642,6.610582
34,0.4,0.392462,5.697816
34,0.8,0.465446,4.965748
34,1.2,0.571406,4.297116
34,1.6,0.730198,3.722737
34,2.0,0.978743,3.29577
