id,t,activator,inhibitor
41,24.0,4.022187,4.965551
41,24.4,4.04936,5.307545
41,24.8,3.949132,5.63452
41,25.2,3.715515,5.926604
41,25.6,3.323762,6.160439
41,26.0,2.695428,6.301656
41,26.4,1.545551,6.276782
41,26.8,0.423479,6.046484
41,27.2,0.425958,5.842529
41,27.6,0.446331,5.642453
41,28.0,0.468815,5.445747
41,28.4,0.493728,5.252774
41,28.8,0.521517,5.063962
41,29.2,0.55275,4.879827
41,29.6,0.588174,4.700995
41,30.0,0.62879,4.528241
41,30.4,0.675979,4.362545
41,30.8,0.731713,4.20518
41,31.2,0.79892,4.057851
41,31.6,0.882126,3.922932
41,32.0,0.988633,3.803874
41,32.4,1.13048,3.705903
41,32.8,1.326937,3.637108
41,33.2,1.603955,3.60953
41,33.6,1.980752,3.638381
41,34.0,2.441976,3.736911
41,34.4,2.929221,3.909429
41,34.8,3.372163,4.149187
41,35.2,3.720135,4.441602
41,35.6,3.948265,4.768414
41,36.0,4.049154,5.110384
41,36.4,4.022731,5.448382
41,36.8,3.867674,5.763177
41,37.2,3.572205,6.033915
41,37.6,3.096,6.234047
41,38.0,2.307599,6.318754
41,38.4,0.802795,6.182797
41,38.8,0.416124,5.959698
41,39.2,0.434299,5.757761
41,39.6,0.455541,5.559067
41,40.0,0.479002,5.363887
42,0.0,1.090848,4.540287
42,0.4,0.764867,4.383138
42,0.8,0.738845,4.224999
42,1.2,0.792601,4.076477
42,1.6,0.871151,3.939885
42,2.0,0.973444,3.818559
42,2.4,1.109503,3.71747
42,2.8,1.297269,3.644268
42,3.2,1.562099,3.61045
42,3.6,1.925523,3.631
42,4.0,2.378116,3.719852
42,4.4,2.866011,3.882766
42,4.8,3.318195,4.114341
42,5.2,3.680549,4.400776
42,5.6,3.925136,4.724106
42,6.0,4.042853,5.065132
42,6.4,4.033177,5.404696
42,6.8,3.895411,5.723637
42,7.2,3.619844,6.001466
42,7.6,3.171778,6.212796
42,8.0,2.439812,6.316703
42,8.4,1.030633,6.216726
42,8.8,0.4152,5.986313
42,9.2,0.431678,5.783908
42,9.6,0.452653,5.584781
42,10.0,0.475804,5.389122
42,10.4,0.501505,5.197313
42,10.8,0.530231,5.009807
42,11.2,0.562599,4.827146
42,11.6,0.599418,4.649997
42,12.0,0.641785,4.479188
42,12.4,0.691227,4.315771
42,12.8,0.749946,4.16113
42,13.2,0.821252,4.017133
42,13.6,0.910328,3.886417
42,14.0,1.025612,3.77286
42,14.4,1.181011,3.682394
42,14.8,1.398133,3.624178
42,15.2,1.703215,3.611418
42,15.6,2.108344,3.659486
42,16.0,2.584512,3.779641
42,16.4,3.065617,3.972879
42,16.8,3.484894,4.229717
42,17.2,3.799538,4.534118
42,17.6,3.990856,4.867336
42,18.0,4.054564,5.210114
42,18.4,3.991063,5.543366
42,18.8,3.797088,5.84762
42,19.2,3.455234,6.100967
42,19.6,2.909284,6.273574
42,20.0,1.966405,6.309035
42,20.4,0.495774,6.109179
42,20.8,0.420606,5.900521
42,21.2,0.440277,5.69953
42,21.6,0.462132,5.501823
42,22.0,0.486307,5.307738
42,22.4,0.513219,5.117683
42,22.8,0.543396,4.932148
42,23.2,0.577528,4.751723
42,23.6,0.616533,4.577135
42,24.0,0.661665,4.409298
42,24.4,0.7147,4.24939
42,24.8,0.778238,4.098974
42,25.2,0.856257,3.960199
42,25.6,0.955101,3.836151
42,26.0,1.085196,3.731451
42,26.4,1.26353,3.653239
42,26.8,1.514714,3.612364
42,27.2,1.862414,3.62344
42,27.6,2.303821,3.701043
42,28.0,2.791058,3.852567
42,28.4,3.253084,4.074266
42,28.8,3.631882,4.353345
42,29.2,3.895719,4.672246
42,29.6,4.033273,5.011835
42,30.0,4.043308,5.352919
42,30.4,3.925695,5.676388
42,30.8,3.672851,5.962114
42,31.2,3.255777,6.185875
42,31.6,2.582347,6.310557
42,32.0,1.314192,6.252385
42,32.4,0.416678,6.018463
42,32.8,0.428579,5.815374
42,33.2,0.449233,5.615734
42,33.6,0.472022,5.419508
42,34.0,0.497295,5.227069
42,34.4,0.525511,5.038856
42,34.8,0.557261,4.855396
42,35.2,0.59332,4.677335
42,35.6,0.634731,4.505469
42,36.0,0.682941,4.340814
42,36.4,0.740024,4.184691
42,36.8,0.809077,4.038878
42,37.2,0.894919,3.905865
42,37.6,1.005352,3.789295
42,38.0,1.153254,3.694707
42,38.4,1.358982,3.630672
42,38.8,1.648785,3.609782
42,39.2,2.038918,3.647388
42,39.6,2.507753,3.755894
42,40.0,2.992911,3.938088
43,0.0,3.889437,6.771263
43,0.4,3.143219,6.979616
43,0.8,1.854969,7.002135
43,1.2,0.36647,6.758148
43,1.6,0.368513,6.545742
43,2.0,0.383693,6.336281
43,2.4,0.400174,6.12929
43,2.8,0.418131,5.92499
43,3.2,0.437777,5.723633
43,3.6,0.459376,5.525514
43,4.0,0.483252,5.330971
43,4.4,0.509807,5.140405
43,4.8,0.539557,4.954295
43,5.2,0.573168,4.773217
43,5.6,0.611526,4.59788
43,6.0,0.655837,4.429172
43,6.4,0.707799,4.268233
43,6.8,0.769892,4.11657
43,7.2,0.845885,3.976248
43,7.6,0.941763,3.850214
43,8.0,1.067337,3.74286
43,8.4,1.238672,3.660957
43,8.8,1.479607,3.614856
43,9.2,1.814982,3.618821
43,9.6,2.246755,3.687792
43,10.0,2.732157,3.830368
43,10.4,3.2008,4.044133
43,10.8,3.591842,4.317157
43,11.2,3.870471,4.632253
43,11.6,4.023449,4.970368
43,12.0,4.048838,5.312283
43,12.4,3.946804,5.638909
43,12.8,3.711206,5.930352
43,13.2,3.316878,6.163166
43,13.6,2.684066,6.30272
43,14.0,1.522432,6.27453
43,14.4,0.42237,6.043544
43,14.8,0.426229,5.839699
43,15.2,0.446631,5.639668
43,15.6,0.469146,5.443012
43,16.0,0.494097,5.250094
43,16.4,0.52193,5.061344
43,16.8,0.553216,4.877279
43,17.2,0.588705,4.698526
43,17.6,0.629403,4.525864
43,18.0,0.676696,4.360275
43,18.4,0.732569,4.203038
43,18.8,0.799964,4.055865
43,19.2,0.883439,3.921142
43,19.6,0.990344,3.802338
43,20.0,1.132805,3.704713
43,20.4,1.330204,3.636403
43,20.8,1.608535,3.609507
43,21.2,1.986735,3.639259
43,21.6,2.448805,3.738824
43,22.0,2.935894,3.912356
43,22.4,3.37779,4.152967
43,22.8,3.724199,4.445996
43,23.2,3.950566,4.773154
43,23.6,4.049662,5.1152
43,24.0,4.021455,5.453006
43,24.4,3.864547,5.767335
43,24.8,3.566923,6.037287
43,25.2,3.08761,6.236179
43,25.6,2.292768,6.318737
43,26.0,0.780769,6.179064
43,26.4,0.416286,5.956839
43,26.8,0.434583,5.75495
43,27.2,0.455854,5.556302
43,27.6,0.479349,5.361174
43,28.0,0.505454,5.169957
43,28.4,0.534664,4.983114
43,28.8,0.567619,4.801205
43,29.2,0.605164,4.624916
43,29.6,0.648445,4.455103
43,30.0,0.699071,4.292859
43,30.4,0.759369,4.139625
43,30.8,0.832863,3.997361
43,31.2,0.925102,3.868845
43,31.6,1.045157,3.758194
43,32.0,1.207943,3.671728
43,32.4,1.43618,3.619168
43,32.8,1.755683,3.614254
43,33.2,2.174015,3.672233
43,33.6,2.655432,3.803155
43,34.0,3.131301,4.006369
43,34.4,3.537463,4.271165
43,34.8,3.834995,4.580914
43,35.2,4.007942,4.916699
43,35.6,4.053251,5.259278
43,36.0,3.971302,5.589571
43,36.4,3.75757,5.887928
43,36.8,3.391211,6.131768
43,37.2,2.80583,6.289172
43,37.6,1.766636,6.295968
43,38.0,0.443991,6.076836
43,38.4,0.423249,5.8713
43,38.8,0.443303,5.670768
43,39.2,0.465471,5.473561
43,39.6,0.490014,5.280031
43,40.0,0.517361,5.090597
44,0.0,1.645087,7.006269
44,0.4,0.359642,6.754726
44,0.8,0.368718,6.542742
44,1.2,0.383918,6.333314
44,1.6,0.400419,6.12636
44,2.0,0.418398,5.9221
44,2.4,0.43807,5.720787
44,2.8,0.4597,5.522716
44,3.2,0.48361,5.328227
44,3.6,0.510207,5.137721
44,4.0,0.540007,4.951679
44,4.4,0.573679,4.770677
44,4.8,0.612112,4.595428
44,5.2,0.656519,4.426822
44,5.6,0.708605,4.266003
44,6.0,0.770866,4.114486
44,6.4,0.847094,3.974344
44,6.8,0.943314,3.848541
44,7.2,1.069409,3.741495
44,7.6,1.241551,3.660019
44,8.0,1.483675,3.614524
44,8.4,1.820501,3.619316
44,8.8,2.253446,3.689298
44,9.2,2.739122,3.832933
44,9.6,3.207031,4.047643
44,10.0,3.596653,4.321394
44,10.4,3.873545,4.636954
44,10.8,4.024705,4.975257
44,11.2,4.048282,5.317089
44,11.6,3.944415,5.643358
44,12.0,3.7068,5.934143
44,12.4,3.309845,6.165915
44,12.8,2.672439,6.303767
44,13.2,1.498723,6.272177
44,13.6,0.421361,6.040566
44,14.0,0.426504,5.836827
44,14.4,0.446936,5.636842
44,14.8,0.469484,5.440236
44,15.2,0.494472,5.247374
44,15.6,0.522349,5.058687
44,16.0,0.55369,4.874693
44,16.4,0.589246,4.696022
44,16.8,0.630026,4.523453
44,17.2,0.677427,4.357973
44,17.6,0.73344,4.200866
44,18.0,0.801026,4.053851
44,18.4,0.884775,3.919327
44,18.8,0.992087,3.800784
44,19.2,1.135175,3.70351
44,19.6,1.333536,3.635695
44,20.0,1.613205,3.609496
44,20.4,1.992826,3.640164
44,20.8,2.455742,3.740781
44,21.2,2.942659,3.91534
44,21.6,3.383482,4.156814
44,22.0,3.728299,4.450462
44,22.4,3.952876,4.777968
44,22.8,4.050152,5.120088
44,23.2,4.020134,5.457696
44,23.6,3.861345,5.771546
44,24.0,3.561527,6.040695
44,24.4,3.079034,6.238321
44,24.8,2.277565,6.318676
44,25.2,0.75904,6.175276
44,25.6,0.41646,5.953938
44,26.0,0.434872,5.752097
44,26.4,0.456172,5.553497
44,26.8,0.479701,5.358422
44,27.2,0.505847,5.167263
44,27.6,0.535106,4.980486
44,28.0,0.568119,4.798653
44,28.4,0.605737,4.622449
44,28.8,0.649111,4.452735
44,29.2,0.699855,4.290609
44,29.6,0.760313,4.137516
44,30.0,0.834029,3.995425
44,30.4,0.92659,3.867132
44,30.8,1.047132,3.756774
44,31.2,1.210672,3.670713
44,31.6,1.440036,3.618726
44,32.0,1.760976,3.614604
44,32.4,2.180571,3.673574
44,32.8,2.662425,3.805558
44,33.2,3.137701,4.009743
44,33.6,3.542525,4.275306
44,34.0,3.838351,4.585561
44,34.4,4.009482,4.921578
44,34.8,4.052978,5.264115
44,35.2,3.969206,5.594095
44,35.6,3.753504,5.891845
44,36.0,3.384664,6.134713
44,36.4,2.795182,6.290554
44,36.8,1.745644,6.294343
44,37.2,0.440947,6.07375
44,37.6,0.423516,5.868421
44,38.0,0.443604,5.667934
44,38.4,0.465803,5.470777
44,38.8,0.490382,5.277303
44,39.2,0.517773,5.08793
44,39.6,0.548527,4.903163
44,40.0,0.583364,4.723611
45,0.0,1.609248,8.177922
45,0.4,0.2956,7.900391
45,0.8,0.304947,7.679102
45,1.2,0.315333,7.459393
45,1.6,0.326438,7.24135
45,2.0,0.338337,7.02509
45,2.4,0.351122,6.810746
45,2.8,0.364896,6.598468
45,3.2,0.379782,6.38842
45,3.6,0.395923,6.180792
45,4.0,0.413492,5.975797
45,4.4,0.432694,5.773679
45,4.8,0.453777,5.57472
45,5.2,0.477049,5.379248
45,5.6,0.502891,5.187647
45,6.0,0.531787,5.000373
45,6.4,0.56436,4.817977
45,6.8,0.601433,4.641129
45,7.2,0.644119,4.470668
45,7.6,0.693973,4.307663
45,8.0,0.753242,4.153514
45,8.4,0.825307,4.010122
45,8.8,0.91548,3.880174
45,9.2,1.032414,3.767628
45,9.6,1.190368,3.678552
45,10.0,1.411347,3.622299
45,10.4,1.721488,3.612271
45,10.8,2.131355,3.663811
45,11.2,2.609546,3.787765
45,11.6,3.088963,3.98455
45,12.0,3.503708,4.244236
45,12.4,3.812351,4.55057
45,12.8,3.997192,4.88474
45,13.2,4.054403,5.227493
45,13.6,3.984397,5.559747
45,14.0,3.783489,5.861971
45,14.4,3.433115,6.112033
45,14.8,2.87367,6.279402
45,15.2,1.898512,6.30511
45,15.6,0.472328,6.097508
45,16.0,0.421523,5.890199
45,16.4,0.44134,5.68937
45,16.8,0.463305,5.491839
45,17.2,0.487609,5.297948
45,17.6,0.514673,5.108112
45,18.0,0.545033,4.922822
45,18.4,0.57939,4.742675
45,18.8,0.618673,4.568407
45,19.2,0.66416,4.400944
45,19.6,0.717658,4.241478
45,20.0,0.781823,4.091597
45,20.4,0.860724,3.953488
45,20.8,0.960865,3.830297
45,21.2,1.092941,3.726749
45,21.6,1.274339,3.650142
45,22.0,1.529963,3.611537
45,22.4,1.882867,3.625682
45,22.8,2.328125,3.706964
45,23.2,2.815812,3.862249
45,23.6,3.274783,4.08724
45,24.0,3.648274,4.368798
45,24.4,3.905821,4.689219
45,24.8,4.036861,5.029347
45,25.2,4.040418,5.369997
45,25.6,3.916201,5.692047
45,26.0,3.655965,5.975256
45,26.4,3.228944,6.195044
45,26.8,2.537143,6.31313
45,27.2,1.222116,6.241566
45,27.6,0.415699,6.007962
45,28.0,0.429583,5.80512
45,28.4,0.450341,5.605646
45,28.8,0.473247,5.409604
45,29.2,0.498658,5.217369
45,29.6,0.527039,5.029384
45,30.0,0.558988,4.846183
45,30.4,0.595291,4.668416
45,30.8,0.63701,4.496892
45,31.2,0.685615,4.332637
45,31.6,0.743222,4.176991
45,32.0,0.812996,4.031762
45,32.4,0.899869,3.899488
45,32.8,1.011847,3.783884
45,33.2,1.162134,3.690614
45,33.6,1.371497,3.628439
45,34.0,1.666229,3.610154
45,34.4,2.061311,3.651133
45,34.8,2.532717,3.763426
45,35.2,3.016744,3.949241
45,35.6,3.445051,4.200044
45,36.0,3.771973,4.500286
45,36.4,3.976678,4.831372
45,36.8,4.053849,5.174044
45,37.2,4.003799,5.509204
45,37.6,3.824056,5.817484
45,38.0,3.499439,6.0774
45,38.4,2.98012,6.260438
45,38.8,2.098697,6.314943
45,39.2,0.569632,6.134521
45,39.6,0.41879,5.921927
45,40.0,0.438091,5.720599
46,0.0,2.784625,6.286127
46,0.4,1.729471,6.287574
46,0.8,0.439673,6.066184
46,1.2,0.424215,5.86106
46,1.6,0.444375,5.660688
46,2.0,0.466655,5.463659
46,2.4,0.491328,5.270326
46,2.8,0.518831,5.081112
46,3.2,0.54972,4.896524
46,3.6,0.584722,4.717175
46,4.0,0.624811,4.543826
46,4.4,0.671325,4.377434
46,4.8,0.726171,4.21924
46,5.2,0.792166,4.070903
46,5.6,0.873653,3.934722
46,6.0,0.977608,3.814023
46,6.4,1.115532,3.713831
46,6.8,1.305954,3.64192
46,7.2,1.574489,3.609948
46,7.6,1.942047,3.632981
46,8.0,2.397439,3.72476
46,8.4,2.885347,3.890612
46,8.8,3.334884,4.124718
46,9.2,3.692963,4.413029
46,9.6,3.932593,4.737482
46,10.0,4.045213,5.078862
46,10.4,4.030458,5.418018
46,10.8,3.88746,5.73577
46,11.2,3.605916,6.011526
46,11.6,3.149512,6.219564
46,12.0,2.401186,6.317855
46,12.4,0.958884,6.206908
46,12.8,0.415328,5.978429
46,13.2,0.43245,5.77617
46,13.6,0.453503,5.57717
46,14.0,0.476746,5.381652
46,14.4,0.502553,5.19
46,14.8,0.531407,5.00267
46,15.2,0.56393,4.820209
46,15.6,0.600941,4.643288
46,16.0,0.643549,4.472741
46,16.4,0.693302,4.309635
46,16.8,0.752436,4.155366
46,17.2,0.824315,4.011827
46,17.6,0.914219,3.88169
46,18.0,1.030748,3.768897
46,18.4,1.188074,3.67948
46,18.8,1.408107,3.622746
46,19.2,1.717013,3.612048
46,19.6,2.125734,3.66274
46,20.0,2.603448,3.785769
46,20.4,3.083293,3.981692
46,20.8,3.499152,4.240689
46,21.2,3.80926,4.546557
46,21.6,3.995679,4.880499
46,22.0,4.054472,5.223263
46,22.4,3.986051,5.555765
46,22.8,3.786836,5.858488
46,23.2,3.438549,6.109357
46,23.6,2.882431,6.278015
46,24.0,1.9153,6.306133
46,24.4,0.477431,6.100321
46,24.8,0.421298,5.892712
46,25.2,0.441081,5.691843
46,25.6,0.463019,5.494269
46,26.0,0.487291,5.300331
46,26.4,0.514318,5.110442
46,26.8,0.544634,4.925092
46,27.2,0.578935,4.744877
46,27.6,0.61815,4.570531
46,28.0,0.66355,4.402977
46,28.4,0.716935,4.243403
46,28.8,0.780946,4.093391
46,29.2,0.859632,3.955119
46,29.6,0.959454,3.831718
46,30.0,1.091043,3.727888
46,30.4,1.271689,3.650887
46,30.8,1.526226,3.611726
46,31.2,1.877863,3.62512
46,31.6,2.322195,3.705504
46,32.0,2.80979,3.859875
46,32.4,3.269519,4.084067
46,32.8,3.64431,4.365025
46,33.2,3.903391,4.685081
46,33.6,4.036017,5.025082
46,34.0,4.041153,5.365842
46,34.4,3.918545,5.688242
46,34.8,3.660116,5.97207
46,35.2,3.235537,6.192834
46,35.6,2.548283,6.312545
46,36.0,1.244706,6.244279
46,36.4,0.415883,6.010516
46,36.8,0.429338,5.807616
46,37.2,0.450071,5.608102
46,37.6,0.472948,5.412015
46,38.0,0.498325,5.21973
46,38.4,0.526666,5.031689
46,38.8,0.558566,4.848425
46,39.2,0.59481,4.670587
46,39.6,0.636453,4.498979
46,40.0,0.684961,4.334626
47,0.0,2.206048,7.781696
47,0.4,0.32259,7.530414
47,0.8,0.322789,7.311194
47,1.2,0.334423,7.094347
47,1.6,0.346913,6.879373
47,2.0,0.360357,6.666414
47,2.4,0.374871,6.45563
47,2.8,0.390592,6.247203
47,3.2,0.407682,6.041337
47,3.6,0.426334,5.838266
47,4.0,0.446783,5.63826
47,4.4,0.469315,5.441629
47,4.8,0.494284,5.248738
47,5.2,0.522139,5.06002
47,5.6,0.553452,4.87599
47,6.0,0.588974,4.697278
47,6.4,0.629713,4.524662
47,6.8,0.67706,4.359128
47,7.2,0.733003,4.201955
47,7.6,0.800493,4.054861
47,8.0,0.884104,3.920237
47,8.4,0.991212,3.801563
47,8.8,1.133985,3.704113
47,9.2,1.331862,3.636049
47,9.6,1.610859,3.6095
47,10.0,1.989768,3.639708
47,10.4,2.452261,3.739797
47,10.8,2.939266,3.913841
47,11.2,3.380629,4.154883
47,11.6,3.726245,4.448221
47,12.0,3.95172,4.775552
47,12.4,4.04991,5.117636
47,12.8,4.0208,5.455344
47,13.2,3.862955,5.769434
47,13.6,3.564239,6.038987
47,14.0,3.083344,6.23725
47,14.4,2.285211,6.318712
47,14.8,0.769859,6.177176
47,15.2,0.416372,5.955393
47,15.6,0.434727,5.753528
47,16.0,0.456012,5.554904
47,16.4,0.479524,5.359803
47,16.8,0.505649,5.168614
47,17.2,0.534884,4.981805
47,17.6,0.567868,4.799933
47,18.0,0.605449,4.623687
47,18.4,0.648777,4.453923
47,18.8,0.699461,4.291737
47,19.2,0.759839,4.138573
47,19.6,0.833443,3.996396
47,20.0,0.925843,3.867991
47,20.4,1.04614,3.757486
47,20.8,1.209302,3.671221
47,21.2,1.438099,3.618946
47,21.6,1.758318,3.614427
47,22.0,2.17728,3.672899
47,22.4,2.658917,3.804351
47,22.8,3.134492,4.008049
47,23.2,3.539989,4.273228
47,23.6,3.83667,4.583229
47,24.0,4.008713,4.91913
47,24.4,4.053118,5.261689
47,24.8,3.970261,5.591826
47,25.2,3.755547,5.889881
47,25.6,3.387954,6.133238
47,26.0,2.800534,6.289864
47,26.4,1.756205,6.295166
47,26.8,0.442439,6.075297
47,27.2,0.423382,5.869866
47,27.6,0.443453,5.669356
47,28.0,0.465636,5.472174
47,28.4,0.490197,5.278671
47,28.8,0.517566,5.089268
47,29.2,0.548294,4.904466
47,29.6,0.583098,4.724875
47,30.0,0.62294,4.551245
47,30.4,0.66914,4.384527
47,30.8,0.723572,4.225945
47,31.2,0.789005,4.077136
47,31.6,0.869695,3.940364
47,32.0,0.972473,3.818902
47,32.4,1.108589,3.717678
47,32.8,1.296224,3.644322
47,33.2,1.560801,3.61031
47,33.6,1.923942,3.630623
47,34.0,2.376391,3.719213
47,34.4,2.864394,3.881881
47,34.8,3.316907,4.113261
47,35.2,3.679707,4.399569
47,35.6,3.924775,4.722845
47,36.0,4.042966,5.063888
47,36.4,4.033749,5.403538
47,36.8,3.89645,5.722634
47,37.2,3.621418,6.000698
47,37.6,3.174108,6.212373
47,38.0,2.443647,6.316838
47,38.4,1.037697,6.217931
47,38.8,0.415171,5.987341
47,39.2,0.431578,5.784919
47,39.6,0.452542,5.585775
47,40.0,0.475682,5.390098
48,0.0,2.44725,4.5259
48,0.4,2.46878,4.629849
48,0.8,2.430866,4.728339
48,1.2,2.312223,4.809349
48,1.6,2.079723,4.856022
48,2.0,1.673581,4.842748
48,2.4,1.050368,4.73517
48,2.8,0.677107,4.562287
48,3.2,0.671156,4.394379
48,3.6,0.720666,4.235249
48,4.0,0.784811,4.085802
48,4.4,0.864326,3.948228
48,4.8,0.965483,3.825725
48,5.2,1.099143,3.723098
48,5.6,1.282996,3.647777
48,6.0,1.542163,3.610989
48,6.4,1.899158,3.627579
48,6.8,2.347349,3.711771
48,7.2,2.835249,3.870011
48,7.6,3.291706,4.097568
48,8.0,3.66096,4.381043
48,8.4,3.913533,4.702627
48,8.8,4.039442,5.043141
48,9.2,4.037898,5.383413
48,9.6,3.908466,5.704306
48,10.0,3.642357,5.985488
48,10.4,3.207344,6.20208
48,10.8,2.500506,6.314824
48,11.2,1.148548,6.232458
48,11.6,0.415307,5.999704
48,12.0,0.430378,5.797038
48,12.4,0.451218,5.597696
48,12.8,0.474218,5.401799
48,13.2,0.499738,5.209726
48,13.6,0.52825,5.021922
48,14.0,0.560357,4.838927
48,14.4,0.596856,4.661394
48,14.8,0.638819,4.49014
48,15.2,0.68774,4.326203
48,15.6,0.745767,4.170937
48,16.0,0.816117,4.026175
48,16.4,0.903819,3.894489
48,16.8,1.017038,3.779656
48,17.2,1.169244,3.687443
48,17.6,1.381526,3.626758
48,18.0,1.680177,3.610556
48,18.4,2.079119,3.654219
48,18.8,2.552429,3.769503
48,19.2,3.035435,3.958157
48,19.6,3.460362,4.21128
48,20.0,3.782633,4.51313
48,20.4,3.982245,4.845053
48,20.8,4.054288,5.187791
48,21.2,3.999119,5.52225
48,21.6,3.813975,5.829025
48,22.0,3.482856,6.086476
48,22.4,2.953596,6.265606
48,22.8,2.049585,6.313034
48,23.2,0.536946,6.124669
48,23.6,0.419466,5.913771
48,24.0,0.438921,5.712572
48,24.4,0.460636,5.51464
48,24.8,0.484648,5.320307
48,25.2,0.511366,5.129975
48,25.6,0.541311,4.944127
48,26.0,0.575159,4.763347
48,26.4,0.613812,4.588352
48,26.8,0.658496,4.420042
48,27.2,0.710946,4.259573
48,27.6,0.773694,4.108478
48,28.0,0.850607,3.968861
48,28.4,0.947827,3.843729
48,28.8,1.075445,3.737581
48,29.2,1.249946,3.657351
48,29.6,1.495534,3.613621
48,30.0,1.836558,3.62082
48,30.4,2.272836,3.693735
48,30.8,2.759215,3.840421
48,31.2,3.224932,4.057848
48,31.6,3.610417,4.333682
48,32.0,3.882282,4.650558
48,32.4,4.028186,4.989383
48,32.8,4.046531,5.330952
48,33.2,3.937362,5.656166
48,33.6,3.693897,5.945028
48,34.0,3.289273,6.173751
48,34.4,2.638309,6.306611
48,34.8,1.428903,6.264989
48,35.2,0.41902,6.031997
48,35.6,0.427302,5.828536
48,36.0,0.447821,5.628683
48,36.4,0.470461,5.432224
48,36.8,0.495559,5.239525
48,37.2,0.523566,5.05102
48,37.6,0.555064,4.867232
48,38.0,0.590812,4.688795
48,38.4,0.631835,4.516496
48,38.8,0.679545,4.351334
48,39.2,0.735968,4.194604
48,39.6,0.804114,4.04805
48,40.0,0.888662,3.914106
49,0.0,1.472024,9.771386
49,0.4,0.241301,9.47614
49,0.8,0.247822,9.246308
49,1.2,0.254708,9.01751
49,1.6,0.261977,8.789801
49,2.0,0.269662,8.563245
49,2.4,0.277799,8.337909
49,2.8,0.286429,8.113867
49,3.2,0.295599,7.8912
49,3.6,0.305362,7.669996
49,4.0,0.315777,7.450354
49,4.4,0.326913,7.232382
49,4.8,0.338847,7.016198
49,5.2,0.35167,6.801937
49,5.6,0.365488,6.589747
49,6.0,0.380422,6.379796
49,6.4,0.39662,6.172272
49,6.8,0.414251,5.96739
49,7.2,0.433525,5.765397
49,7.6,0.454693,5.566576
49,8.0,0.478063,5.371255
49,8.4,0.504021,5.179823
49,8.8,0.533055,4.99274
49,9.2,0.565796,4.810558
49,9.6,0.603076,4.633956
49,10.0,0.646024,4.46378
49,10.4,0.696216,4.30111
49,10.8,0.755936,4.147363
49,11.2,0.828627,4.004467
49,11.6,0.919704,3.875148
49,12.0,1.038002,3.763433
49,12.4,1.198068,3.6755
49,12.8,1.422224,3.620865
49,13.2,1.736491,3.61308
49,13.6,2.150136,3.667454
49,14.0,2.62983,3.794488
49,14.4,3.107751,3.994126
49,14.8,3.518745,4.256089
49,15.2,3.822494,4.563953
49,15.6,4.002081,4.898857
49,16.0,4.05403,5.241554
49,16.4,3.978749,5.572962
49,16.8,3.772192,5.873501
49,17.2,3.414814,6.120845
49,17.6,2.844104,6.283869
49,18.0,1.841444,6.301389
49,18.4,0.4578,6.08827
49,18.8,0.42228,5.881843
49,19.2,0.442205,5.681144
49,19.6,0.46426,5.483756
49,20.0,0.488669,5.290025
49,20.4,0.515857,5.100366
49,20.8,0.546368,4.915275
49,21.2,0.580907,4.735356
49,21.6,0.620418,4.561349
49,22.0,0.666196,4.39419
49,22.4,0.720074,4.235086
49,22.8,0.784755,4.085642
49,23.2,0.864383,3.948079
49,23.6,0.965594,3.825592
49,24.0,1.099308,3.72299
49,24.4,1.283237,3.647704
49,24.8,1.542508,3.610968
49,25.2,1.899623,3.627628
49,25.6,2.347902,3.711904
49,26.0,2.83581,3.870228
49,26.4,3.292197,4.09786
49,26.8,3.661331,4.381391
49,27.2,3.913763,4.703009
49,27.6,4.039524,5.043536
49,28.0,4.037834,5.383799
49,28.4,3.908253,5.70466
49,28.8,3.641975,5.985785
49,29.2,3.206731,6.202286
49,29.6,2.499457,6.314877
49,30.0,1.146452,6.232201
49,30.4,0.415299,5.999478
49,30.8,0.4304,5.796818
49,31.2,0.451242,5.597479
49,31.6,0.474244,5.401586
49,32.0,0.499768,5.209517
49,32.4,0.528283,5.021719
49,32.8,0.560394,4.838729
49,33.2,0.596898,4.661203
49,33.6,0.638869,4.489956
49,34.0,0.687798,4.326028
49,34.4,0.745837,4.170772
49,34.8,0.816203,4.026022
49,35.2,0.903927,3.894353
49,35.6,1.017181,3.779542
49,36.0,1.169439,3.687357
49,36.4,1.381801,3.626713
49,36.8,1.680559,3.610568
49,37.2,2.079607,3.654304
49,37.6,2.552967,3.76967
49,38.0,3.035944,3.958402
49,38.4,3.460777,4.211588
49,38.8,3.782921,4.513481
49,39.2,3.982394,4.845427
49,39.6,4.054297,5.188166
49,40.0,3.998988,5.522605
50,0.0,4.634323,8.198243
50,0.4,3.45838,8.45528
50,0.8,1.287891,8.406216
50,1.2,0.285807,8.131645
50,1.6,0.294849,7.90886
50,2.0,0.304563,7.687537
50,2.4,0.314923,7.467767
50,2.8,0.325999,7.249657
50,3.2,0.337866,7.033327
50,3.6,0.350615,6.818907
50,4.0,0.364349,6.606547
50,4.4,0.37919,6.39641
50,4.8,0.395281,6.188686
50,5.2,0.412792,5.983586
50,5.6,0.431927,5.781353
50,6.0,0.452933,5.582268
50,6.4,0.476115,5.386656
50,6.8,0.50185,5.194899
50,7.2,0.530619,5.00745
50,7.6,0.563038,4.824855
50,8.0,0.59992,4.647782
50,8.4,0.642366,4.477059
50,8.8,0.69191,4.313745
50,9.2,0.750766,4.159226
50,9.6,0.82226,4.01538
