id,t,x,y
5,44.0,16.825542,14.205562
5,45.0,16.911826,14.294666
5,46.0,16.9188,14.404345
5,47.0,16.860125,14.502813
5,48.0,16.764055,14.566964
5,49.0,16.662791,14.587062
5,50.0,16.583079,14.566819
6,0.0,25.140837,7.157834
6,1.0,28.038792,9.72023
6,2.0,27.071036,13.6037
6,3.0,23.007586,17.574924
6,4.0,18.288237,19.781068
6,5.0,14.774406,19.623843
6,6.0,12.880254,17.953981
6,7.0,12.337888,15.850547
6,8.0,12.813807,13.990185
6,9.0,14.026276,12.673612
6,10.0,15.673358,11.994082
6,11.0,17.368679,11.946934
6,12.0,18.675527,12.460658
6,13.0,19.252755,13.376462
6,14.0,19.01964,14.431188
6,15.0,18.193225,15.311358
6,16.0,17.150359,15.781139
6,17.0,16.233038,15.783312
6,18.0,15.640757,15.427436
6,19.0,15.430706,14.899194
6,20.0,15.561991,14.374726
6,21.0,15.935282,13.978153
6,22.0,16.420228,13.773256
6,23.0,16.880767,13.769524
6,24.0,17.204394,13.931723
6,25.0,17.329704,14.192088
6,26.0,17.25935,14.468066
6,27.0,17.050304,14.685018
6,28.0,16.786365,14.796736
6,29.0,16.547442,14.794755
6,30.0,16.388436,14.703354
6,31.0,16.331705,14.565083
6,32.0,16.369962,14.424807
6,33.0,16.474793,14.317816
6,34.0,16.607363,14.263718
6,35.0,16.729264,14.265375
6,36.0,16.811709,14.311583
6,37.0,16.841221,14.382249
6,38.0,16.820535,14.454826
6,39.0,16.764899,14.51046
6,40.0,16.695557,14.538253
6,41.0,16.632904,14.53665
6,42.0,16.591396,14.511988
6,43.0,16.577178,14.475197
6,44.0,16.588326,14.438025
6,45.0,16.616992,14.409895
6,46.0,16.652516,14.396059
6,47.0,16.6846,14.39715
6,48.0,16.705814,14.409946
6,49.0,16.712926,14.428919
6,50.0,16.706922,14.448057
7,0.0,6.272924,6.318731
7,1.0,10.061231,4.874875
7,2.0,15.754607,4.336206
7,3.0,22.736739,4.680197
7,4.0,28.918121,6.193768
7,5.0,31.522076,9.407495
7,6.0,29.088056,14.330656
7,7.0,23.223097,19.133556
7,8.0,17.410675,21.27462
7,9.0,13.612648,20.438697
7,10.0,11.828913,18.078822
7,11.0,11.5297,15.518853
7,12.0,12.306058,13.428156
7,13.0,13.864231,12.041821
7,14.0,15.876294,11.403467
7,15.0,17.884939,11.484671
7,16.0,19.355418,12.201078
7,17.0,19.884108,13.364898
7,18.0,19.421623,14.648682
7,19.0,18.29862,15.660981
7,20.0,17.009333,16.129324
7,21.0,15.953429,16.025605
7,22.0,15.329368,15.522408
7,23.0,15.167275,14.859893
7,24.0,15.395632,14.243494
7,25.0,15.886444,13.805702
7,26.0,16.481829,13.606622
7,27.0,17.020859,13.645554
7,28.0,17.374649,13.872464
7,29.0,17.480091,14.201416
7,30.0,17.353676,14.531713
7,31.0,17.075246,14.776081
7,32.0,16.750607,14.885448
7,33.0,16.473636,14.858064
7,34.0,16.303418,14.730198
7,35.0,16.258836,14.556456
7,36.0,16.32467,14.390361
7,37.0,16.462883,14.271344
7,38.0,16.62551,14.219004
7,39.0,16.767305,14.233079
7,40.0,16.856248,14.297355
7,41.0,16.879628,14.386224
7,42.0,16.844179,14.472494
7,43.0,16.770706,14.534624
7,44.0,16.685693,14.561424
7,45.0,16.613084,14.553098
7,46.0,16.568649,14.518888
7,47.0,16.557805,14.472744
7,48.0,16.576511,14.428726
7,49.0,16.614206,14.397457
7,50.0,16.65769,14.384223
8,0.0,9.823025,16.217937
8,1.0,10.608811,13.327624
8,2.0,12.403172,11.391651
8,3.0,14.931932,10.398161
8,4.0,17.72083,10.294654
8,5.0,20.049557,11.026121
8,6.0,21.196739,12.458896
8,7.0,20.864245,14.2502
8,8.0,19.400166,15.841947
8,9.0,17.546257,16.725044
8,10.0,15.958304,16.748259
8,11.0,14.962334,16.127265
8,12.0,14.610436,15.21991
8,13.0,14.812092,14.335921
8,14.0,15.410308,13.672296
8,15.0,16.208443,13.322234
8,16.0,16.990543,13.299407
8,17.0,17.561147,13.554222
8,18.0,17.799084,13.984775
8,19.0,17.69475,14.456265
8,20.0,17.34248,14.836904
8,21.0,16.890358,15.039312
8,22.0,16.479534,15.043959
8,23.0,16.204456,14.892201
8,24.0,16.102114,14.658399
8,25.0,16.160204,14.41983
8,26.0,16.332399,14.236238
8,27.0,16.555011,14.140765
8,28.0,16.763568,14.139112
8,29.0,16.907951,14.213839
8,30.0,16.963037,14.332152
8,31.0,16.931643,14.456037
8,32.0,16.838963,14.552717
8,33.0,16.721279,14.602553
8,34.0,16.613761,14.602038
8,35.0,16.541455,14.561547
8,36.0,16.515237,14.499599
8,37.0,16.5323,14.436236
8,38.0,16.579752,14.387638
8,39.0,16.639745,14.362979
8,40.0,16.694751,14.363668
8,41.0,16.731846,14.384552
8,42.0,16.74512,14.416428
8,43.0,16.73589,14.449093
8,44.0,16.71097,14.47411
8,45.0,16.679825,14.486638
8,46.0,16.651589,14.485981
8,47.0,16.63281,14.474946
8,48.0,16.626322,14.458407
8,49.0,16.631302,14.441644
8,50.0,16.644213,14.428929
9,0.0,13.526406,9.445645
9,1.0,17.023807,9.052931
9,2.0,20.368879,9.637453
9,3.0,22.494184,11.164502
9,4.0,22.652881,13.395845
9,5.0,21.003852,15.693341
9,6.0,18.520833,17.232007
9,7.0,16.243584,17.581434
9,8.0,14.723727,16.932728
9,9.0,14.059867,15.784067
9,10.0,14.139219,14.590701
9,11.0,14.777612,13.64045
9,12.0,15.751082,13.071967
9,13.0,16.798852,12.92134
9,14.0,17.653935,13.150158
9,15.0,18.11233,13.654104
9,16.0,18.104984,14.273203
9,17.0,17.717666,14.826899
9,18.0,17.137831,15.172555
9,19.0,16.565699,15.253588
9,20.0,16.146318,15.104748
9,21.0,15.946796,14.818078
9,22.0,15.965669,14.498557
9,23.0,16.153228,14.232247
9,24.0,16.432221,14.071837
9,25.0,16.717808,14.034357
9,26.0,16.937169,14.105471
9,27.0,17.045974,14.247811
9,28.0,17.036538,14.412683
9,29.0,16.934316,14.553714
9,30.0,16.784592,14.638927
9,31.0,16.635666,14.657228
9,32.0,16.525118,14.617507
9,33.0,16.472649,14.541936
9,34.0,16.479393,14.457091
9,35.0,16.531774,14.38616
9,36.0,16.607754,14.344002
9,37.0,16.683716,14.335377
9,38.0,16.740508,14.355849
9,39.0,16.767441,14.394618
9,40.0,16.763503,14.438346
9,41.0,16.735803,14.474979
9,42.0,16.696138,14.496598
9,43.0,16.656977,14.500685
9,44.0,16.628116,14.48971
9,45.0,16.614754,14.469483
9,46.0,16.617145,14.446979
9,47.0,16.631546,14.428325
9,48.0,16.651951,14.417449
9,49.0,16.67203,14.415538
9,50.0,16.686778,14.421297
10,0.0,18.743734,5.045322
10,1.0,25.090173,5.91773
10,2.0,29.346395,8.187383
10,3.0,29.405082,12.123569
10,4.0,25.342681,16.845224
10,5.0,19.778302,20.103152
10,6.0,15.342286,20.558768
10,7.0,12.81516,18.937456
10,8.0,11.897578,16.583987
10,9.0,12.167308,14.395771
10,10.0,13.30896,12.772706
10,11.0,15.02941,11.839201
10,12.0,16.948634,11.602061
10,13.0,18.587139,12.007214
10,14.0,19.498576,12.922111
10,15.0,19.480877,14.095272
10,16.0,18.68968,15.177942
10,17.0,17.531935,15.855406
10,18.0,16.430076,15.996963
10,19.0,15.655782,15.68501
10,20.0,15.306943,15.121251
10,21.0,15.358656,14.515356
10,22.0,15.714124,14.023267
10,23.0,16.236548,13.732424
10,24.0,16.774128,13.668109
10,25.0,17.190145,13.804014
10,26.0,17.396142,14.073825
10,27.0,17.373963,14.387876
10,28.0,17.173062,14.657101
10,29.0,16.883501,14.818382
10,30.0,16.599775,14.850049
10,31.0,16.392716,14.770705
10,32.0,16.297179,14.624672
10,33.0,16.3131,14.463337
10,34.0,16.414003,14.330128
10,35.0,16.558494,14.252058
10,36.0,16.702355,14.2373
10,37.0,16.809463,14.277207
10,38.0,16.859506,14.351397
10,39.0,16.850658,14.434645
10,40.0,16.79679,14.504028
10,41.0,16.720734,14.544499
10,42.0,16.646364,14.551431
10,43.0,16.592144,14.529808
10,44.0,16.567606,14.490924
10,45.0,16.572905,14.448118
10,46.0,16.600753,14.412953
10,47.0,16.639702,14.392717
10,48.0,16.677773,14.389514
10,49.0,16.705528,14.400782
10,50.0,16.717966,14.420837
11,0.0,9.472195,11.624493
11,1.0,11.984408,9.70325
11,2.0,15.393341,8.859916
11,3.0,19.096995,9.019293
11,4.0,22.047049,10.173498
11,5.0,23.190219,12.225636
11,6.0,22.203573,14.718847
11,7.0,19.808328,16.799017
