id,t,initiator,regulator,effector
17,2.3,0.015619,1.956976,0.609267
17,2.4,0.01502,2.004915,0.561328
17,2.5,0.014517,2.048741,0.517502
17,2.6,0.014093,2.088588,0.477655
17,2.7,0.013733,2.124637,0.441607
17,2.8,0.013428,2.157104,0.409139
17,2.9,0.013167,2.186228,0.380015
17,3.0,0.012944,2.21226,0.353983
17,3.1,0.012753,2.235454,0.330789
17,3.2,0.012588,2.256059,0.310184
17,3.3,0.012446,2.274318,0.291925
17,3.4,0.012324,2.290463,0.27578
17,3.5,0.012218,2.30471,0.261533
17,3.6,0.012126,2.317259,0.248984
17,3.7,0.012047,2.328297,0.237946
17,3.8,0.011979,2.337993,0.22825
17,3.9,0.011919,2.346498,0.219745
17,4.0,0.011867,2.353953,0.21229
17,4.1,0.011823,2.36048,0.205763
17,4.2,0.011784,2.366191,0.200053
17,4.3,0.01175,2.371183,0.19506
17,4.4,0.011721,2.375546,0.190697
17,4.5,0.011695,2.379355,0.186888
17,4.6,0.011673,2.382681,0.183562
17,4.7,0.011654,2.385582,0.180661
17,4.8,0.011637,2.388113,0.17813
17,4.9,0.011622,2.39032,0.175923
17,5.0,0.01161,2.392243,0.174
17,5.1,0.011599,2.39392,0.172323
17,5.2,0.011589,2.395381,0.170862
17,5.3,0.011581,2.396653,0.16959
17,5.4,0.011574,2.397762,0.168481
17,5.5,0.011567,2.398727,0.167516
17,5.6,0.011562,2.399568,0.166675
17,5.7,0.011557,2.4003,0.165943
17,5.8,0.011553,2.400937,0.165306
17,5.9,0.011549,2.401492,0.164751
17,6.0,0.011546,2.401975,0.164268
17,6.1,0.011543,2.402396,0.163848
17,6.2,0.011541,2.402762,0.163482
17,6.3,0.011539,2.40308,0.163163
17,6.4,0.011537,2.403357,0.162886
17,6.5,0.011536,2.403599,0.162644
17,6.6,0.011534,2.403809,0.162434
17,6.7,0.011533,2.403991,0.162252
17,6.8,0.011532,2.404151,0.162093
17,6.9,0.011531,2.404289,0.161954
17,7.0,0.01153,2.404409,0.161834
17,7.1,0.01153,2.404514,0.161729
17,7.2,0.011529,2.404605,0.161638
17,7.3,0.011529,2.404685,0.161558
17,7.4,0.011528,2.404754,0.161489
17,7.5,0.011528,2.404814,0.161429
17,7.6,0.011527,2.404866,0.161377
17,7.7,0.011527,2.404912,0.161331
17,7.8,0.011527,2.404951,0.161292
17,7.9,0.011527,2.404986,0.161257
17,8.0,0.011527,2.405016,0.161227
17,8.1,0.011526,2.405042,0.161201
17,8.2,0.011526,2.405065,0.161178
17,8.3,0.011526,2.405084,0.161159
17,8.4,0.011526,2.405102,0.161142
17,8.5,0.011526,2.405117,0.161127
17,8.6,0.011526,2.40513,0.161114
17,8.7,0.011526,2.405141,0.161102
17,8.8,0.011526,2.405151,0.161092
17,8.9,0.011526,2.405159,0.161084
17,9.0,0.011526,2.405167,0.161076
17,9.1,0.011525,2.405173,0.16107
17,9.2,0.011525,2.405179,0.161064
17,9.3,0.011525,2.405184,0.161059
17,9.4,0.011525,2.405188,0.161055
17,9.5,0.011525,2.405192,0.161051
17,9.6,0.011525,2.405195,0.161048
17,9.7,0.011525,2.405198,0.161045
17,9.8,0.011525,2.4052,0.161043
17,9.9,0.011525,2.405203,0.161041
17,10.0,0.011525,2.405204,0.161039
18,0.0,0.035553,0.401328,1.647289
18,0.1,0.040761,0.430504,1.618113
18,0.2,0.045184,0.460397,1.588221
18,0.3,0.048857,0.491002,1.557616
18,0.4,0.051814,0.522319,1.526298
18,0.5,0.054089,0.554352,1.494266
18,0.6,0.055718,0.587102,1.461515
18,0.7,0.05674,0.620575,1.428043
18,0.8,0.057193,0.654771,1.393847
18,0.9,0.057124,0.689688,1.358929
18,1.0,0.056579,0.725318,1.3233
18,1.1,0.055609,0.761642,1.286975
18,1.2,0.054267,0.798633,1.249985
18,1.3,0.05261,0.836248,1.21237
18,1.4,0.050698,0.874429,1.174189
18,1.5,0.048589,0.913102,1.135515
18,1.6,0.046345,0.952175,1.096443
18,1.7,0.044022,0.991535,1.057083
18,1.8,0.041676,1.031055,1.017563
18,1.9,0.039357,1.07059,0.978027
18,2.0,0.037107,1.109984,0.938633
18,2.1,0.034963,1.14907,0.899548
18,2.2,0.032951,1.187676,0.860942
18,2.3,0.03109,1.225633,0.822985
18,2.4,0.029388,1.262774,0.785844
18,2.5,0.02785,1.298945,0.749673
18,2.6,0.026472,1.334003,0.714614
18,2.7,0.025245,1.367826,0.680791
18,2.8,0.024159,1.400309,0.648309
18,2.9,0.023201,1.431369,0.617249
18,3.0,0.022358,1.460944,0.587674
18,3.1,0.021617,1.488994,0.559624
18,3.2,0.020965,1.515498,0.53312
18,3.3,0.020391,1.540452,0.508165
18,3.4,0.019885,1.563871,0.484747
18,3.5,0.019438,1.58578,0.462837
18,3.6,0.019042,1.606219,0.442398
18,3.7,0.018691,1.625236,0.423382
18,3.8,0.018379,1.642886,0.405732
18,3.9,0.018101,1.659231,0.389387
18,4.0,0.017852,1.674335,0.374283
18,4.1,0.017631,1.688265,0.360352
18,4.2,0.017432,1.701091,0.347526
18,4.3,0.017254,1.712881,0.335737
18,4.4,0.017095,1.723702,0.324916
18,4.5,0.016951,1.73362,0.314997
18,4.6,0.016822,1.7427,0.305918
18,4.7,0.016707,1.751002,0.297615
18,4.8,0.016602,1.758586,0.290031
18,4.9,0.016509,1.765507,0.28311
18,5.0,0.016424,1.771818,0.2768
18,5.1,0.016348,1.777567,0.27105
18,5.2,0.016279,1.782801,0.265816
18,5.3,0.016217,1.787564,0.261054
18,5.4,0.016161,1.791894,0.256723
18,5.5,0.016111,1.79583,0.252788
18,5.6,0.016066,1.799405,0.249213
18,5.7,0.016025,1.802651,0.245967
18,5.8,0.015988,1.805597,0.243021
18,5.9,0.015954,1.80827,0.240348
18,6.0,0.015924,1.810694,0.237924
18,6.1,0.015897,1.812892,0.235726
18,6.2,0.015872,1.814884,0.233734
18,6.3,0.01585,1.816689,0.231928
18,6.4,0.01583,1.818325,0.230293
18,6.5,0.015812,1.819807,0.228811
18,6.6,0.015795,1.821149,0.227469
18,6.7,0.01578,1.822364,0.226254
18,6.8,0.015767,1.823464,0.225154
18,6.9,0.015755,1.82446,0.224158
18,7.0,0.015744,1.825361,0.223256
18,7.1,0.015734,1.826177,0.222441
18,7.2,0.015725,1.826915,0.221702
18,7.3,0.015717,1.827583,0.221034
18,7.4,0.01571,1.828188,0.22043
18,7.5,0.015703,1.828735,0.219883
18,7.6,0.015697,1.829229,0.219388
18,7.7,0.015692,1.829677,0.218941
18,7.8,0.015687,1.830082,0.218536
18,7.9,0.015682,1.830448,0.21817
18,8.0,0.015678,1.830779,0.217838
18,8.1,0.015675,1.831079,0.217539
18,8.2,0.015672,1.831349,0.217268
18,8.3,0.015669,1.831594,0.217023
18,8.4,0.015666,1.831816,0.216801
18,8.5,0.015664,1.832016,0.216601
18,8.6,0.015661,1.832198,0.21642
18,8.7,0.01566,1.832361,0.216256
18,8.8,0.015658,1.83251,0.216108
18,8.9,0.015656,1.832644,0.215974
18,9.0,0.015655,1.832765,0.215853
18,9.1,0.015653,1.832874,0.215743
18,9.2,0.015652,1.832973,0.215644
18,9.3,0.015651,1.833063,0.215555
18,9.4,0.01565,1.833144,0.215474
18,9.5,0.015649,1.833217,0.215401
18,9.6,0.015648,1.833283,0.215334
18,9.7,0.015648,1.833343,0.215275
18,9.8,0.015647,1.833397,0.21522
18,9.9,0.015647,1.833446,0.215172
18,10.0,0.015646,1.83349,0.215127
19,0.0,0.028868,0.112909,0.786325
19,0.1,0.037586,0.110956,0.788278
19,0.2,0.046082,0.108694,0.79054
19,0.3,0.054394,0.106154,0.79308
19,0.4,0.062556,0.103368,0.795866
19,0.5,0.070595,0.100368,0.798866
19,0.6,0.078535,0.097187,0.802047
19,0.7,0.086396,0.093856,0.805378
19,0.8,0.094196,0.090409,0.808825
19,0.9,0.10195,0.086877,0.812356
19,1.0,0.109672,0.083293,0.815941
19,1.1,0.117371,0.079685,0.819549
19,1.2,0.125059,0.076084,0.82315
19,1.3,0.132741,0.072517,0.826717
19,1.4,0.140424,0.069008,0.830226
19,1.5,0.148114,0.065582,0.833652
19,1.6,0.155812,0.062259,0.836975
19,1.7,0.163522,0.059057,0.840177
19,1.8,0.171245,0.055991,0.843243
19,1.9,0.178982,0.053073,0.846161
19,2.0,0.186731,0.050311,0.848923
19,2.1,0.194493,0.047712,0.851521
19,2.2,0.202265,0.04528,0.853954
19,2.3,0.210046,0.043013,0.856221
19,2.4,0.217833,0.040911,0.858323
19,2.5,0.225623,0.038969,0.860265
19,2.6,0.233415,0.037182,0.862052
19,2.7,0.241206,0.035542,0.863692
19,2.8,0.248992,0.034042,0.865192
19,2.9,0.256772,0.032671,0.866563
19,3.0,0.264543,0.031422,0.867812
19,3.1,0.272302,0.030284,0.86895
19,3.2,0.280047,0.029248,0.869986
19,3.3,0.287777,0.028305,0.870929
19,3.4,0.295488,0.027445,0.871789
19,3.5,0.303181,0.026661,0.872573
19,3.6,0.310852,0.025944,0.87329
19,3.7,0.318501,0.025288,0.873946
19,3.8,0.326127,0.024685,0.874549
19,3.9,0.333728,0.02413,0.875104
19,4.0,0.341304,0.023617,0.875617
19,4.1,0.348854,0.023142,0.876092
19,4.2,0.356377,0.0227,0.876534
19,4.3,0.363872,0.022287,0.876946
19,4.4,0.371339,0.021901,0.877333
19,4.5,0.378778,0.021538,0.877696
19,4.6,0.386188,0.021196,0.878038
19,4.7,0.393569,0.020872,0.878362
19,4.8,0.400921,0.020565,0.878669
19,4.9,0.408243,0.020273,0.878961
19,5.0,0.415536,0.019995,0.879239
19,5.1,0.422798,0.019728,0.879506
19,5.2,0.430031,0.019473,0.879761
19,5.3,0.437234,0.019228,0.880006
19,5.4,0.444407,0.018992,0.880241
19,5.5,0.45155,0.018765,0.880468
19,5.6,0.458662,0.018547,0.880687
19,5.7,0.465745,0.018335,0.880899
19,5.8,0.472797,0.01813,0.881103
19,5.9,0.47982,0.017932,0.881301
19,6.0,0.486812,0.01774,0.881493
19,6.1,0.493774,0.017554,0.881679
19,6.2,0.500706,0.017374,0.88186
19,6.3,0.507609,0.017198,0.882036
19,6.4,0.514481,0.017027,0.882206
19,6.5,0.521323,0.016861,0.882372
19,6.6,0.528136,0.0167,0.882534
19,6.7,0.534919,0.016543,0.882691
19,6.8,0.541672,0.016389,0.882844
19,6.9,0.548395,0.01624,0.882994
19,7.0,0.555089,0.016094,0.883139
19,7.1,0.561753,0.015952,0.883282
19,7.2,0.568388,0.015814,0.88342
19,7.3,0.574994,0.015678,0.883556
19,7.4,0.58157,0.015546,0.883688
19,7.5,0.588117,0.015417,0.883817
19,7.6,0.594635,0.015291,0.883943
19,7.7,0.601123,0.015167,0.884066
19,7.8,0.607583,0.015047,0.884187
19,7.9,0.614014,0.014929,0.884305
19,8.0,0.620416,0.014813,0.88442
19,8.1,0.626789,0.0147,0.884533
19,8.2,0.633134,0.01459,0.884644
19,8.3,0.63945,0.014482,0.884752
19,8.4,0.645738,0.014376,0.884858
19,8.5,0.651997,0.014272,0.884962
19,8.6,0.658228,0.01417,0.885064
19,8.7,0.66443,0.01407,0.885164
19,8.8,0.670605,0.013972,0.885262
19,8.9,0.676752,0.013876,0.885357
19,9.0,0.68287,0.013782,0.885452
19,9.1,0.688961,0.01369,0.885544
19,9.2,0.695024,0.0136,0.885634
19,9.3,0.70106,0.013511,0.885723
19,9.4,0.707068,0.013424,0.88581
19,9.5,0.713048,0.013338,0.885896
19,9.6,0.719002,0.013254,0.88598
19,9.7,0.724928,0.013172,0.886062
19,9.8,0.730826,0.013091,0.886143
19,9.9,0.736698,0.013011,0.886223
19,10.0,0.742543,0.012933,0.886301
20,0.0,0.033752,0.261993,1.91309
20,0.1,0.040589,0.286439,1.888645
20,0.2,0.046731,0.311843,1.86324
20,0.3,0.052178,0.338216,1.836868
20,0.4,0.056933,0.365569,1.809515
20,0.5,0.061,0.393919,1.781165
20,0.6,0.064385,0.423285,1.751798
20,0.7,0.067096,0.453692,1.721391
20,0.8,0.069144,0.485168,1.689916
20,0.9,0.070544,0.517742,1.657342
20,1.0,0.071313,0.551446,1.623638
20,1.1,0.071475,0.586311,1.588773
20,1.2,0.071057,0.622367,1.552717
20,1.3,0.070094,0.659637,1.515447
20,1.4,0.068624,0.698137,1.476946
20,1.5,0.066695,0.737872,1.437212
20,1.6,0.064358,0.778829,1.396255
20,1.7,0.061675,0.820977,1.354106
20,1.8,0.05871,0.864263,1.310821
20,1.9,0.055535,0.908603,1.26648
20,2.0,0.052226,0.953887,1.221196
20,2.1,0.048858,0.99997,1.175113
20,2.2,0.045505,1.046676,1.128407
20,2.3,0.042238,1.093798,1.081285
20,2.4,0.039117,1.141102,1.033982
20,2.5,0.036193,1.188332,0.986752
20,2.6,0.033501,1.235219,0.939864
20,2.7,0.031065,1.28149,0.893593
20,2.8,0.028892,1.326877,0.848207
20,2.9,0.026979,1.371125,0.803959
20,3.0,0.025311,1.414003,0.761081
20,3.1,0.023869,1.45531,0.719774
20,3.2,0.022629,1.494876,0.680207
20,3.3,0.021566,1.532571,0.642512
20,3.4,0.020655,1.568298,0.606786
20,3.5,0.019874,1.601996,0.573088
20,3.6,0.019203,1.633637,0.541447
20,3.7,0.018623,1.663222,0.511862
20,3.8,0.018122,1.690776,0.484307
20,3.9,0.017687,1.716348,0.458735
20,4.0,0.017307,1.740002,0.435082
20,4.1,0.016974,1.761814,0.41327
20,4.2,0.016682,1.781872,0.393211
20,4.3,0.016425,1.800271,0.374813
20,4.4,0.016198,1.817108,0.357976
20,4.5,0.015997,1.832483,0.3426
20,4.6,0.01582,1.846497,0.328586
20,4.7,0.015662,1.859247,0.315836
20,4.8,0.015521,1.870829,0.304254
20,4.9,0.015397,1.881335,0.293748
20,5.0,0.015286,1.890852,0.284231
20,5.1,0.015187,1.899463,0.27562
20,5.2,0.015099,1.907247,0.267837
20,5.3,0.01502,1.914275,0.260809
20,5.4,0.01495,1.920616,0.254468
20,5.5,0.014887,1.926332,0.248752
20,5.6,0.014831,1.931481,0.243602
20,5.7,0.014781,1.936117,0.238966
20,5.8,0.014737,1.940288,0.234795
20,5.9,0.014697,1.94404,0.231044
20,6.0,0.014661,1.947412,0.227672
20,6.1,0.01463,1.950441,0.224642
20,6.2,0.014601,1.953162,0.221921
20,6.3,0.014576,1.955606,0.219478
20,6.4,0.014553,1.957799,0.217285
20,6.5,0.014532,1.959767,0.215317
20,6.6,0.014514,1.961532,0.213551
20,6.7,0.014498,1.963116,0.211968
20,6.8,0.014483,1.964536,0.210548
20,6.9,0.01447,1.965809,0.209274
20,7.0,0.014459,1.966951,0.208133
20,7.1,0.014448,1.967974,0.20711
20,7.2,0.014439,1.968891,0.206193
20,7.3,0.01443,1.969713,0.205371
20,7.4,0.014423,1.970449,0.204634
20,7.5,0.014416,1.971109,0.203975
20,7.6,0.01441,1.9717,0.203384
20,7.7,0.014405,1.972229,0.202854
20,7.8,0.0144,1.972704,0.20238
20,7.9,0.014396,1.973128,0.201955
20,8.0,0.014392,1.973509,0.201575
20,8.1,0.014388,1.97385,0.201234
20,8.2,0.014385,1.974155,0.200929
20,8.3,0.014383,1.974428,0.200655
20,8.4,0.01438,1.974673,0.200411
20,8.5,0.014378,1.974892,0.200191
20,8.6,0.014376,1.975088,0.199995
20,8.7,0.014374,1.975264,0.199819
20,8.8,0.014373,1.975422,0.199662
20,8.9,0.014371,1.975562,0.199521
20,9.0,0.01437,1.975689,0.199395
20,9.1,0.014369,1.975802,0.199282
20,9.2,0.014368,1.975903,0.199181
20,9.3,0.014367,1.975993,0.19909
20,9.4,0.014366,1.976074,0.199009
20,9.5,0.014365,1.976147,0.198937
20,9.6,0.014365,1.976212,0.198872
20,9.7,0.014364,1.97627,0.198813
20,9.8,0.014364,1.976322,0.198761
20,9.9,0.014363,1.976369,0.198715
20,10.0,0.014363,1.976411,0.198673
21,0.0,0.038485,0.335623,1.883949
21,0.1,0.044172,0.365673,1.853899
21,0.2,0.049083,0.396958,1.822613
21,0.3,0.053229,0.429494,1.790077
21,0.4,0.056619,0.463297,1.756274
21,0.5,0.059269,0.498387,1.721185
21,0.6,0.061196,0.534782,1.68479
21,0.7,0.062424,0.572503,1.647069
21,0.8,0.06298,0.611565,1.608007
21,0.9,0.0629,0.651981,1.567591
21,1.0,0.062226,0.693752,1.52582
21,1.1,0.061007,0.736868,1.482704
21,1.2,0.0593,0.781302,1.43827
21,1.3,0.05717,0.827006,1.392566
21,1.4,0.054688,0.873906,1.345666
21,1.5,0.051933,0.921898,1.297674
21,1.6,0.048987,0.970847,1.248725
21,1.7,0.045934,1.02058,1.198991
21,1.8,0.042856,1.070893,1.148678
21,1.9,0.039829,1.121548,1.098024
21,2.0,0.036921,1.172277,1.047295
21,2.1,0.034187,1.222794,0.996778
21,2.2,0.031667,1.272799,0.946772
21,2.3,0.029386,1.321994,0.897578
21,2.4,0.027354,1.370086,0.849486
21,2.5,0.025568,1.416805,0.802767
21,2.6,0.024014,1.461908,0.757664
21,2.7,0.022674,1.505188,0.714384
21,2.8,0.021523,1.546476,0.673096
21,2.9,0.020538,1.585647,0.633925
21,3.0,0.019696,1.622615,0.596957
21,3.1,0.018975,1.657332,0.56224
21,3.2,0.018355,1.689786,0.529786
21,3.3,0.017821,1.719997,0.499575
21,3.4,0.01736,1.748008,0.471564
21,3.5,0.016959,1.773888,0.445684
21,3.6,0.01661,1.797718,0.421854
21,3.7,0.016305,1.819594,0.399977
21,3.8,0.016038,1.839622,0.379949
21,3.9,0.015803,1.857912,0.36166
21,4.0,0.015596,1.874575,0.344997
21,4.1,0.015413,1.889724,0.329847
21,4.2,0.015251,1.903472,0.316099
21,4.3,0.015108,1.915927,0.303645
21,4.4,0.014982,1.927192,0.292379
21,4.5,0.014869,1.937368,0.282204
21,4.6,0.01477,1.946547,0.273025
21,4.7,0.014681,1.954819,0.264753
21,4.8,0.014602,1.962264,0.257307
21,4.9,0.014532,1.968961,0.250611
21,5.0,0.01447,1.974978,0.244594
21,5.1,0.014415,1.980381,0.239191
21,5.2,0.014366,1.985229,0.234343
21,5.3,0.014322,1.989577,0.229995
21,5.4,0.014283,1.993474,0.226098
21,5.5,0.014248,1.996966,0.222606
21,5.6,0.014217,2.000092,0.21948
21,5.7,0.014189,2.002891,0.216681
21,5.8,0.014164,2.005395,0.214177
21,5.9,0.014142,2.007635,0.211936
21,6.0,0.014123,2.009639,0.209933
21,6.1,0.014105,2.01143,0.208141
21,6.2,0.01409,2.013032,0.20654
21,6.3,0.014076,2.014463,0.205109
21,6.4,0.014064,2.015742,0.20383
21,6.5,0.014053,2.016884,0.202687
21,6.6,0.014043,2.017905,0.201667
21,6.7,0.014034,2.018817,0.200755
21,6.8,0.014026,2.019631,0.199941
21,6.9,0.014019,2.020358,0.199214
21,7.0,0.014013,2.021007,0.198565
21,7.1,0.014007,2.021587,0.197985
21,7.2,0.014002,2.022104,0.197468
21,7.3,0.013998,2.022566,0.197006
21,7.4,0.013994,2.022979,0.196593
21,7.5,0.013991,2.023347,0.196225
21,7.6,0.013987,2.023675,0.195896
21,7.7,0.013985,2.023969,0.195603
21,7.8,0.013982,2.02423,0.195341
21,7.9,0.01398,2.024464,0.195108
21,8.0,0.013978,2.024673,0.194899
21,8.1,0.013976,2.024859,0.194713
21,8.2,0.013975,2.025025,0.194547
21,8.3,0.013973,2.025173,0.194399
21,8.4,0.013972,2.025305,0.194267
21,8.5,0.013971,2.025423,0.194149
21,8.6,0.01397,2.025528,0.194043
21,8.7,0.013969,2.025622,0.193949
21,8.8,0.013968,2.025706,0.193865
21,8.9,0.013967,2.025781,0.193791
21,9.0,0.013967,2.025848,0.193724
21,9.1,0.013966,2.025907,0.193664
21,9.2,0.013966,2.025961,0.193611
21,9.3,0.013965,2.026008,0.193564
21,9.4,0.013965,2.02605,0.193521
21,9.5,0.013964,2.026088,0.193484
21,9.6,0.013964,2.026122,0.19345
21,9.7,0.013964,2.026152,0.19342
21,9.8,0.013964,2.026179,0.193393
21,9.9,0.013963,2.026203,0.193369
21,10.0,0.013963,2.026224,0.193348
22,0.0,0.028401,0.186778,0.577045
22,0.1,0.036437,0.181525,0.582297
22,0.2,0.044182,0.175856,0.587966
22,0.3,0.051703,0.169829,0.593993
22,0.4,0.059051,0.163497,0.600325
22,0.5,0.06627,0.156913,0.606909
22,0.6,0.073396,0.150129,0.613693
22,0.7,0.080461,0.143194,0.620628
22,0.8,0.087492,0.136157,0.627665
22,0.9,0.09451,0.129068,0.634754
22,1.0,0.101536,0.121973,0.641849
22,1.1,0.108584,0.11492,0.648902
22,1.2,0.115668,0.107954,0.655868
22,1.3,0.122798,0.101118,0.662704
22,1.4,0.129984,0.094454,0.669369
22,1.5,0.137229,0.088,0.675822
22,1.6,0.14454,0.081792,0.68203
22,1.7,0.151917,0.075862,0.68796
22,1.8,0.159361,0.070236,0.693586
22,1.9,0.16687,0.064937,0.698885
22,2.0,0.174443,0.059981,0.703841
22,2.1,0.182074,0.055379,0.708443
22,2.2,0.18976,0.051135,0.712687
22,2.3,0.197496,0.047248,0.716575
22,2.4,0.205274,0.043711,0.720111
22,2.5,0.213089,0.040514,0.723308
22,2.6,0.220935,0.037641,0.726181
22,2.7,0.228805,0.035074,0.728748
22,2.8,0.236693,0.03279,0.731032
22,2.9,0.244592,0.030767,0.733055
22,3.0,0.252498,0.028982,0.73484
22,3.1,0.260405,0.02741,0.736412
22,3.2,0.268308,0.02603,0.737792
22,3.3,0.276203,0.024819,0.739003
22,3.4,0.284087,0.023756,0.740066
22,3.5,0.291956,0.022823,0.740999
22,3.6,0.299806,0.022002,0.74182
22,3.7,0.307637,0.021278,0.742544
22,3.8,0.315445,0.020637,0.743185
22,3.9,0.323228,0.020068,0.743755
22,4.0,0.330986,0.019559,0.744263
22,4.1,0.338716,0.019102,0.74472
22,4.2,0.346419,0.01869,0.745132
22,4.3,0.354092,0.018315,0.745507
22,4.4,0.361735,0.017972,0.74585
22,4.5,0.369348,0.017656,0.746166
22,4.6,0.37693,0.017364,0.746458
22,4.7,0.384481,0.017092,0.746731
22,4.8,0.392,0.016837,0.746986
22,4.9,0.399487,0.016597,0.747226
22,5.0,0.406943,0.01637,0.747452
22,5.1,0.414367,0.016154,0.747668
22,5.2,0.421758,0.015949,0.747873
22,5.3,0.429118,0.015752,0.74807
22,5.4,0.436445,0.015564,0.748258
22,5.5,0.44374,0.015383,0.748439
22,5.6,0.451003,0.015209,0.748614
22,5.7,0.458234,0.01504,0.748782
22,5.8,0.465433,0.014877,0.748945
22,5.9,0.4726,0.01472,0.749102
22,6.0,0.479735,0.014567,0.749255
22,6.1,0.486839,0.014419,0.749403
22,6.2,0.49391,0.014275,0.749547
22,6.3,0.50095,0.014135,0.749687
22,6.4,0.507958,0.013999,0.749823
22,6.5,0.514935,0.013867,0.749955
22,6.6,0.52188,0.013738,0.750084
22,6.7,0.528793,0.013612,0.75021
22,6.8,0.535676,0.013489,0.750333
22,6.9,0.542527,0.01337,0.750452
22,7.0,0.549348,0.013253,0.750569
22,7.1,0.556137,0.013139,0.750683
22,7.2,0.562895,0.013028,0.750794
22,7.3,0.569623,0.01292,0.750902
22,7.4,0.57632,0.012814,0.751009
22,7.5,0.582986,0.01271,0.751112
22,7.6,0.589622,0.012608,0.751214
22,7.7,0.596228,0.012509,0.751313
22,7.8,0.602803,0.012412,0.75141
22,7.9,0.609348,0.012317,0.751505
22,8.0,0.615863,0.012224,0.751598
22,8.1,0.622348,0.012133,0.751689
22,8.2,0.628803,0.012044,0.751778
22,8.3,0.635229,0.011957,0.751866
22,8.4,0.641625,0.011871,0.751951
22,8.5,0.647991,0.011787,0.752035
22,8.6,0.654328,0.011705,0.752117
22,8.7,0.660635,0.011624,0.752198
22,8.8,0.666914,0.011545,0.752277
22,8.9,0.673163,0.011468,0.752355
22,9.0,0.679384,0.011392,0.752431
22,9.1,0.685575,0.011317,0.752505
22,9.2,0.691738,0.011244,0.752579
22,9.3,0.697872,0.011172,0.75265
22,9.4,0.703977,0.011101,0.752721
22,9.5,0.710054,0.011032,0.75279
22,9.6,0.716103,0.010964,0.752858
22,9.7,0.722124,0.010897,0.752925
22,9.8,0.728116,0.010831,0.752991
22,9.9,0.734081,0.010766,0.753056
22,10.0,0.740017,0.010703,0.753119
23,0.0,0.022399,0.146563,1.521322
23,0.1,0.03099,0.15589,1.511994
23,0.2,0.039146,0.165053,1.502832
23,0.3,0.04689,0.174029,1.493856
23,0.4,0.054239,0.182799,1.485086
23,0.5,0.06121,0.191343,1.476542
23,0.6,0.06782,0.199647,1.468238
23,0.7,0.074083,0.207695,1.46019
23,0.8,0.080013,0.215477,1.452408
23,0.9,0.085625,0.222982,1.444903
23,1.0,0.090933,0.230204,1.437681
23,1.1,0.095949,0.237138,1.430747
23,1.2,0.100688,0.24378,1.424105
23,1.3,0.105162,0.250129,1.417756
23,1.4,0.109384,0.256185,1.4117
23,1.5,0.113366,0.261951,1.405934
23,1.6,0.11712,0.267429,1.400456
23,1.7,0.120658,0.272623,1.395261
23,1.8,0.123991,0.27754,1.390344
23,1.9,0.127131,0.282186,1.385699
23,2.0,0.130087,0.286566,1.381318
23,2.1,0.132872,0.29069,1.377195
23,2.2,0.135493,0.294564,1.37332
23,2.3,0.137961,0.298198,1.369687
23,2.4,0.140286,0.301599,1.366286
23,2.5,0.142475,0.304776,1.363109
23,2.6,0.144537,0.307738,1.360147
23,2.7,0.146481,0.310493,1.357391
23,2.8,0.148313,0.313051,1.354834
23,2.9,0.150041,0.315418,1.352467
23,3.0,0.151673,0.317604,1.350281
23,3.1,0.153214,0.319616,1.348268
23,3.2,0.154672,0.321463,1.346422
23,3.3,0.156051,0.323151,1.344734
23,3.4,0.157357,0.324688,1.343197
23,3.5,0.158597,0.32608,1.341805
23,3.6,0.159774,0.327333,1.340551
23,3.7,0.160894,0.328455,1.339429
23,3.8,0.161962,0.329451,1.338434
23,3.9,0.162981,0.330326,1.337559
23,4.0,0.163956,0.331085,1.3368
23,4.1,0.164891,0.331733,1.336152
23,4.2,0.165788,0.332275,1.33561
23,4.3,0.166653,0.332715,1.33517
23,4.4,0.167488,0.333056,1.334829
23,4.5,0.168296,0.333303,1.334582
23,4.6,0.16908,0.333458,1.334427
23,4.7,0.169843,0.333524,1.33436
23,4.8,0.170588,0.333505,1.33438
23,4.9,0.171318,0.333402,1.334482
23,5.0,0.172034,0.333219,1.334666
23,5.1,0.17274,0.332956,1.334929
23,5.2,0.173438,0.332615,1.33527
23,5.3,0.174129,0.332199,1.335686
23,5.4,0.174816,0.331708,1.336177
23,5.5,0.175501,0.331143,1.336742
23,5.6,0.176186,0.330506,1.337379
23,5.7,0.176873,0.329797,1.338088
23,5.8,0.177563,0.329016,1.338869
23,5.9,0.178259,0.328164,1.33972
23,6.0,0.178963,0.327242,1.340643
23,6.1,0.179675,0.326248,1.341636
23,6.2,0.180399,0.325184,1.342701
23,6.3,0.181135,0.324049,1.343836
23,6.4,0.181885,0.322842,1.345043
23,6.5,0.182652,0.321563,1.346322
23,6.6,0.183436,0.320211,1.347674
23,6.7,0.184239,0.318786,1.349098
23,6.8,0.185063,0.317287,1.350598
23,6.9,0.18591,0.315713,1.352172
23,7.0,0.186782,0.314062,1.353822
23,7.1,0.187679,0.312335,1.35555
23,7.2,0.188604,0.310528,1.357356
23,7.3,0.189559,0.308643,1.359242
23,7.4,0.190545,0.306676,1.361209
23,7.5,0.191564,0.304627,1.363258
23,7.6,0.192618,0.302494,1.365391
23,7.7,0.193709,0.300276,1.367609
23,7.8,0.194839,0.297971,1.369914
23,7.9,0.196009,0.295578,1.372306
23,8.0,0.197221,0.293096,1.374788
23,8.1,0.198479,0.290523,1.377361
23,8.2,0.199782,0.287858,1.380026
