id,t,x0,x1
12,16.8,1.67659,3.11546
12,17.2,2.145186,3.45416
12,17.6,2.42066,4.002624
12,18.0,2.386721,4.538194
12,18.4,1.990869,4.801694
12,18.8,1.257447,4.539414
12,19.2,0.804804,3.894151
12,19.6,0.94341,3.355409
12,20.0,1.30549,3.081969
12,20.4,1.796708,3.162975
12,20.8,2.23789,3.571053
12,21.2,2.448606,4.142379
12,21.6,2.33171,4.641324
12,22.0,1.843709,4.802116
12,22.4,1.078399,4.401182
12,22.8,0.825112,3.760193
12,23.2,1.010675,3.273215
12,23.6,1.406896,3.072262
12,24.0,1.902011,3.230618
12,24.4,2.303853,3.688684
12,24.8,2.448701,4.262512
12,25.2,2.255,4.708908
12,25.6,1.688664,4.760157
12,26.0,0.949249,4.252227
12,26.4,0.856576,3.633227
12,26.8,1.089633,3.204364
12,27.2,1.51611,3.081859
12,27.6,2.004334,3.315884
12,28.0,2.357217,3.814948
12,28.4,2.430607,4.378263
12,28.8,2.156627,4.756645
12,29.2,1.516065,4.684314
12,29.6,0.858044,4.095832
12,30.0,0.885517,3.504854
12,30.4,1.177688,3.139822
12,30.8,1.637252,3.104816
12,31.2,2.111952,3.418763
12,31.6,2.407077,3.956542
12,32.0,2.399724,4.500513
12,32.4,2.034104,4.794028
12,32.8,1.320143,4.578589
12,33.2,0.808311,3.940082
12,33.6,0.926206,3.387017
12,34.0,1.274199,3.091219
12,34.4,1.760472,3.145757
12,34.8,2.21163,3.534113
12,35.2,2.44284,4.100462
12,35.6,2.351342,4.612634
12,36.0,1.890964,4.806526
12,36.4,1.129674,4.446229
12,36.8,0.815415,3.800683
12,37.2,0.987879,3.296595
12,37.6,1.374596,3.072528
12,38.0,1.870136,3.207402
12,38.4,2.28547,3.651459
12,38.8,2.451269,4.226384
12,39.2,2.281383,4.690952
12,39.6,1.738451,4.777534
12,40.0,0.984845,4.299837
13,0.0,3.330891,4.150103
13,0.4,3.265258,5.229275
13,0.8,2.751365,5.954865
13,1.2,1.713504,5.981202
13,1.6,0.609277,5.140193
13,2.0,1.225238,4.572893
13,2.4,0.861517,3.976992
13,2.8,0.965278,3.473157
13,3.2,1.273689,3.189769
13,3.6,1.69308,3.19564
13,4.0,2.095345,3.47915
13,4.4,2.346707,3.93424
13,4.8,2.371749,4.404047
13,5.2,2.146548,4.717911
13,5.6,1.684318,4.71406
13,6.0,1.133736,4.3213
13,6.4,0.930392,3.780159
13,6.8,1.087943,3.363835
13,7.2,1.427035,3.185377
13,7.6,1.839907,3.29231
13,8.0,2.18815,3.639196
13,8.4,2.358359,4.101278
13,8.8,2.296574,4.518764
13,9.2,1.991944,4.726398
13,9.6,1.484309,4.583449
13,10.0,1.024177,4.109634
13,10.4,0.975605,3.605798
13,10.8,1.206292,3.273333
13,11.2,1.581309,3.201325
13,11.6,1.981184,3.405742
13,12.0,2.26938,3.807929
13,12.4,2.355292,4.266976
13,12.8,2.203583,4.620154
13,13.2,1.817257,4.707708
13,13.6,1.285094,4.423963
13,14.0,0.964495,3.906483
13,14.4,1.042917,3.455335
13,14.8,1.338236,3.214962
13,15.2,1.737439,3.250888
13,15.6,2.108282,3.542834
13,16.0,2.326413,3.983472
13,16.4,2.32414,4.420311
13,16.8,2.081748,4.689622
13,17.2,1.620983,4.641689
13,17.6,1.114736,4.234593
13,18.0,0.961319,3.717367
13,18.4,1.137412,3.335638
13,18.8,1.484212,3.19639
13,19.2,1.888697,3.336886
13,19.6,2.212883,3.700522
13,20.0,2.352047,4.157895
13,20.4,2.259265,4.549568
13,20.8,1.928579,4.713642
13,21.2,1.414439,4.521559
13,21.6,1.00303,4.032094
13,22.0,1.001692,3.548645
13,22.4,1.255281,3.250359
13,22.8,1.639152,3.218277
13,23.2,2.028707,3.455423
13,23.6,2.291206,3.872335
13,24.0,2.344762,4.323827
13,24.4,2.160126,4.647058
13,24.8,1.746421,4.685803
13,25.2,1.218845,4.354434
13,25.6,0.959524,3.833966
13,26.0,1.076279,3.407643
13,26.4,1.391659,3.204294
13,26.8,1.794539,3.27969
13,27.2,2.149463,3.5999
13,27.6,2.338855,4.048763
13,28.0,2.303107,4.470901
13,28.4,2.027733,4.703092
13,28.8,1.54443,4.601975
13,29.2,1.066018,4.159018
13,29.6,0.972667,3.651629
13,30.0,1.179386,3.299837
13,30.4,1.541621,3.20029
13,30.8,1.942635,3.378042
13,31.2,2.245147,3.763679
13,31.6,2.352853,4.221269
13,32.0,2.225824,4.58981
13,32.4,1.863355,4.709054
13,32.8,1.338567,4.463344
13,33.2,0.979311,3.956536
13,33.6,1.026081,3.492247
13,34.0,1.304522,3.228349
13,34.4,1.697792,3.236826
13,34.8,2.076561,3.506932
13,35.2,2.312804,3.938412
13,35.6,2.333196,4.381657
13,36.0,2.1143,4.673352
13,36.4,1.672346,4.660959
13,36.8,1.154956,4.283255
13,37.2,0.958943,3.763387
13,37.6,1.111999,3.36325
13,38.0,1.44662,3.19797
13,38.4,1.851222,3.312557
13,38.8,2.188368,3.659422
13,39.2,2.347995,4.114236
13,39.6,2.278229,4.519062
13,40.0,1.969694,4.711382
14,0.0,4.079538,7.408197
14,0.4,3.411172,8.431407
14,0.8,2.210823,8.53242
14,1.2,0.833692,7.349048
