id,t,x0,x1
7,21.2,2.653445,4.621637
7,21.6,3.462598,4.815409
7,22.0,4.223827,5.123941
7,22.4,4.840649,5.52417
7,22.8,5.28212,5.989167
7,23.2,5.552589,6.493219
7,23.6,5.669454,7.013486
7,24.0,5.651633,7.530051
7,24.4,5.514031,8.025238
7,24.8,5.264286,8.482502
7,25.2,4.898896,8.884772
7,25.6,4.394262,9.211517
7,26.0,3.677604,9.431699
7,26.4,2.483966,9.477384
7,26.8,0.357629,9.179487
7,27.2,0.33753,8.901123
7,27.6,0.350494,8.626804
7,28.0,0.364516,8.354577
7,28.4,0.379733,8.084623
7,28.8,0.396315,7.817144
7,29.2,0.414468,7.552376
7,29.6,0.434441,7.29059
7,30.0,0.456549,7.032105
7,30.4,0.481185,6.777299
7,30.8,0.508863,6.526627
7,31.2,0.540255,6.280643
7,31.6,0.576278,6.04004
7,32.0,0.618218,5.8057
7,32.4,0.66796,5.578787
7,32.8,0.728409,5.360899
7,33.2,0.804334,5.154337
7,33.6,0.904177,4.962652
7,34.0,1.044158,4.791785
7,34.4,1.257209,4.652532
7,34.8,1.605696,4.565039
7,35.2,2.163826,4.561291
7,35.6,2.917651,4.672141
7,36.0,3.726449,4.905868
7,36.4,4.446731,5.24768
7,36.8,5.006559,5.672349
7,37.2,5.389925,6.153003
7,37.6,5.607348,6.664805
7,38.0,5.677619,7.185923
7,38.4,5.618765,7.697281
7,38.8,5.443613,8.181723
7,39.2,5.156664,8.622751
7,39.6,4.749225,9.002579
7,40.0,4.186619,9.298359
8,0.0,4.219057,6.32487
8,0.4,4.244628,6.683729
8,0.8,4.150998,7.026692
8,1.2,3.929269,7.332894
8,1.6,3.553232,7.577322
8,2.0,2.945615,7.722851
8,2.4,1.8205,7.688844
8,2.8,0.409587,7.382806
8,3.2,0.409779,7.111566
8,3.6,0.430962,6.845024
8,4.0,0.454561,6.58235
8,4.4,0.481027,6.324013
8,4.8,0.510969,6.070583
8,5.2,0.545199,5.822761
8,5.6,0.584832,5.581434
8,6.0,0.631456,5.347743
8,6.4,0.687432,5.12322
8,6.8,0.756462,4.909994
8,7.2,0.844716,4.711197
8,7.6,0.963221,4.531747
8,8.0,1.132823,4.379929
8,8.4,1.392448,4.270374
8,8.8,1.799506,4.227397
8,9.2,2.38387,4.281119
8,9.6,3.077425,4.450472
8,10.0,3.75183,4.731715
8,10.4,4.310675,5.104645
8,10.8,4.712817,5.542755
8,11.2,4.952864,6.019176
8,11.6,5.040827,6.50898
8,12.0,4.989703,6.989507
8,12.4,4.808282,7.439587
8,12.8,4.495147,7.837861
8,13.2,4.028283,8.159468
8,13.6,3.333222,8.367851
8,14.0,2.124399,8.383177
8,14.4,0.368826,8.069984
8,14.8,0.36511,7.79136
8,15.2,0.381753,7.516755
8,15.6,0.400019,7.245143
8,16.0,0.420167,6.976833
8,16.4,0.442524,6.712187
8,16.8,0.467501,6.451633
8,17.2,0.495632,6.19569
8,17.6,0.527616,5.944987
8,18.0,0.564404,5.700312
8,18.4,0.607321,5.462669
8,18.8,0.658295,5.233374
8,19.2,0.720266,5.014225
8,19.6,0.797983,4.80779
8,20.0,0.899642,4.617965
8,20.4,1.040366,4.45109
8,20.8,1.249005,4.31818
8,21.2,1.57554,4.238499
8,21.6,2.0734,4.240692
8,22.0,2.727549,4.351696
8,22.4,3.426994,4.579183
8,22.8,4.051505,4.90973
8,23.2,4.533745,5.318918
8,23.6,4.853559,5.779589
8,24.0,5.015342,6.265718
8,24.4,5.031742,6.75356
8,24.8,4.914364,7.221354
8,25.2,4.667702,7.648118
8,25.6,4.281915,8.011312
8,26.0,3.71554,8.281831
8,26.4,2.82899,8.408947
8,26.8,0.985968,8.245714
8,27.2,0.357634,7.928672
8,27.6,0.373304,7.652666
8,28.0,0.390737,7.379533
8,28.4,0.409915,7.109543
8,28.8,0.43113,6.84303
8,29.2,0.454749,6.580387
8,29.6,0.481239,6.322085
8,30.0,0.51121,6.068694
8,30.4,0.545476,5.820918
8,30.8,0.585155,5.579643
8,31.2,0.631839,5.346015
8,31.6,0.687898,5.121568
8,32.0,0.757045,4.908437
8,32.4,0.845477,4.709765
8,32.8,0.964272,4.530486
8,33.2,1.134379,4.378921
