id,t,x,y
12,1.6,-1.450901,-0.267059
12,1.8,-1.34182,-0.539091
12,2.0,-1.184056,-0.779181
12,2.2,-0.985744,-0.979104
12,2.4,-0.756302,-1.132544
12,2.6,-0.506007,-1.235268
12,2.8,-0.245553,-1.285211
12,3.0,0.014379,-1.28247
12,3.2,0.263553,-1.229219
12,3.4,0.492555,-1.129541
12,3.6,0.693137,-0.989189
12,3.8,0.858498,-0.815299
12,4.0,0.983492,-0.616048
13,0.0,-1.801957,0.085407
13,0.2,-1.747702,-0.268854
13,0.4,-1.626595,-0.598613
13,0.6,-1.446037,-0.891816
13,0.8,-1.215486,-1.138325
13,1.0,-0.946001,-1.33024
13,1.2,-0.649745,-1.462128
13,1.4,-0.33946,-1.531136
13,1.6,-0.027944,-1.537008
13,1.8,0.272462,-1.481985
13,2.0,0.550335,-1.370629
13,2.2,0.795592,-1.209542
13,2.4,0.999833,-1.007032
13,2.6,1.156603,-0.772716
13,2.8,1.261577,-0.517089
13,3.0,1.312643,-0.251077
13,3.2,1.309898,0.014415
13,3.4,1.255561,0.268928
13,3.6,1.1538,0.502848
13,3.8,1.01049,0.70775
13,4.0,0.832916,0.876684
14,0.0,0.554487,-2.721298
14,0.2,1.062601,-2.506268
14,0.4,1.508853,-2.200751
14,0.6,1.878056,-1.820353
14,0.8,2.158659,-1.383023
14,1.0,2.34306,-0.908255
14,1.2,2.427755,-0.416254
14,1.4,2.413309,0.072885
14,1.6,2.304179,0.539969
14,1.8,2.108386,0.967427
14,2.0,1.837055,1.339942
14,2.2,1.503857,1.644966
14,2.4,1.124368,1.873106
14,2.6,0.715381,2.018372
14,2.8,0.294195,2.07828
14,3.0,-0.122088,2.053813
14,3.2,-0.517231,1.949244
14,3.4,-0.876466,1.771842
14,3.6,-1.187023,1.531463
14,3.8,-1.438554,1.240064
14,4.0,-1.623444,0.911148
15,0.0,0.645269,-1.976855
15,0.2,1.004844,-1.773433
15,0.4,1.310661,-1.507992
15,0.6,1.552757,-1.193441
15,0.8,1.724076,-0.844119
15,1.0,1.820631,-0.475178
15,1.2,1.841543,-0.101948
15,1.4,1.788952,0.260672
15,1.6,1.667816,0.598785
15,1.8,1.485603,0.900009
15,2.0,1.2519,1.1539
15,2.2,0.977949,1.352293
15,2.4,0.676142,1.489535
15,2.6,0.359482,1.562605
15,2.8,0.041049,1.571138
15,3.0,-0.266518,1.517325
15,3.2,-0.551507,1.405735
15,3.4,-0.803555,1.243039
15,3.6,-1.014005,1.037661
15,3.8,-1.176182,0.79938
15,4.0,-1.285578,0.538892
16,0.0,-2.60969,2.693313
16,0.2,-3.031506,2.079169
16,0.4,-3.317133,1.407043
16,0.6,-3.46064,0.705736
16,0.8,-3.461933,0.004072
16,1.0,-3.326538,-0.670241
16,1.2,-3.065158,-1.291661
16,1.4,-2.69305,-1.837737
16,1.6,-2.229241,-2.289869
16,1.8,-1.695632,-2.633895
16,2.0,-1.116022,-2.860477
16,2.2,-0.51509,-2.965276
16,2.4,0.08261,-2.948931
16,2.6,0.653615,-2.816837
16,2.8,1.176434,-2.578746
16,3.0,1.632322,-2.248211
16,3.2,2.005909,-1.841902
16,3.4,2.285679,-1.378828
16,3.6,2.464267,-0.879489
16,3.8,2.538591,-0.365017
16,4.0,2.509807,0.14369
17,0.0,2.793792,1.850384
17,0.2,2.323557,2.321636
17,0.4,1.780052,2.68278
17,0.6,1.187601,2.923878
17,0.8,0.571507,3.040121
17,1.0,-0.042987,3.031819
17,1.2,-0.631692,2.90418
17,1.4,-1.172382,2.666922
17,1.6,-1.645599,2.333707
17,1.8,-2.035314,1.92145
17,2.0,-2.329417,1.44952
17,2.2,-2.52005,0.938883
17,2.4,-2.603747,0.411211
17,2.6,-2.581395,-0.112001
17,2.8,-2.458036,-0.610278
17,3.0,-2.242499,-1.064931
17,3.2,-1.946905,-1.459727
17,3.4,-1.586059,-1.78143
17,3.6,-1.176762,-2.020209
17,3.8,-0.737069,-2.169891
17,4.0,-0.285524,-2.228062
18,0.0,-1.172317,-2.413967
18,0.2,-0.656121,-2.547294
18,0.4,-0.134267,-2.574855
18,0.6,0.372424,-2.49971
18,0.8,0.84455,-2.328852
18,1.0,1.264831,-2.072776
18,1.2,1.618712,-1.744932
18,1.4,1.89483,-1.361072
18,1.6,2.085335,-0.938543
18,1.8,2.186066,-0.495538
18,2.0,2.196567,-0.050345
18,2.2,2.119961,0.37938
18,2.4,1.962687,0.777282
18,2.6,1.734115,1.128905
18,2.8,1.446062,1.422185
18,3.0,1.112229,1.647834
18,3.2,0.747588,1.799598
18,3.4,0.367738,1.874384
18,3.6,-0.011733,1.872259
18,3.8,-0.375863,1.796322
18,4.0,-0.71088,1.652465
19,0.0,1.105398,-0.359085
19,0.2,1.131839,-0.129702
19,0.4,1.112571,0.095807
19,0.6,1.050147,0.308693
19,0.8,0.948723,0.501048
19,1.0,0.813831,0.666085
19,1.2,0.652107,0.798362
19,1.4,0.470987,0.893942
19,1.6,0.278379,0.950492
19,1.8,0.082336,0.967311
19,2.0,-0.109271,0.945292
19,2.2,-0.289052,0.886826
19,2.4,-0.450375,0.795652
19,2.6,-0.587598,0.676649
19,2.8,-0.696249,0.535606
19,3.0,-0.773159,0.378953
19,3.2,-0.816539,0.213486
19,3.4,-0.82599,0.046081
19,3.6,-0.80247,-0.11658
19,3.8,-0.7482,-0.268261
19,4.0,-0.666528,-0.403407
20,0.0,-2.267771,-0.028939
20,0.2,-2.172924,-0.46941
20,0.4,-1.996035,-0.874084
20,0.6,-1.7473,-1.228393
20,0.8,-1.439355,-1.520327
20,1.0,-1.086675,-1.740809
20,1.2,-0.704933,-1.88394
20,1.4,-0.310337,-1.947102
20,1.6,0.081036,-1.930938
20,1.8,0.453866,-1.839197
20,2.0,0.794164,-1.678463
20,2.2,1.089775,-1.457784
20,2.4,1.330784,-1.188222
20,2.6,1.509818,-0.882331
20,2.8,1.622243,-0.55361
20,3.0,1.666233,-0.215927
20,3.2,1.642733,0.117038
20,3.4,1.555319,0.432328
20,3.6,1.409947,0.718193
20,3.8,1.214625,0.964503
20,4.0,0.979023,1.163089
21,0.0,-2.793669,2.455922
21,0.2,-3.162019,1.81529
21,0.4,-3.391126,1.128129
21,0.6,-3.477408,0.423386
21,0.8,-3.423059,-0.270436
21,1.0,-3.235737,-0.92638
21,1.2,-2.928051,-1.520043
21,1.4,-2.516863,-2.030435
21,1.6,-2.02246,-2.440676
21,1.8,-1.467619,-2.738503
21,2.0,-0.876607,-2.916568
21,2.2,-0.274171,-2.972539
21,2.4,0.315466,-2.908993
21,2.6,0.869534,-2.733125
21,2.8,1.367557,-2.456281
21,3.0,1.792078,-2.093346
21,3.2,2.129224,-1.662019
21,3.4,2.369113,-1.182007
21,3.6,2.506092,-0.674164
21,3.8,2.538787,-0.159624
21,4.0,2.469999,0.341041
22,0.0,-1.44732,0.975134
22,0.2,-1.580275,0.654932
22,0.4,-1.645646,0.321436
22,0.6,-1.643503,-0.01167
22,0.8,-1.576577,-0.331256
22,1.0,-1.45005,-0.625236
22,1.2,-1.271253,-0.883013
22,1.4,-1.049292,-1.095832
22,1.6,-0.794619,-1.257055
22,1.8,-0.51857,-1.362343
22,2.0,-0.232877,-1.409733
22,2.2,0.050806,-1.399625
22,2.4,0.32136,-1.334672
22,2.6,0.568623,-1.219588
22,2.8,0.783748,-1.060881
22,3.0,0.959505,-0.866526
22,3.2,1.090501,-0.645591
22,3.4,1.17332,-0.407837
22,3.6,1.206582,-0.163309
22,3.8,1.190919,0.078076
22,4.0,1.128866,0.306916
23,0.0,-1.129734,0.120408
23,0.2,-1.108739,-0.104325
23,0.4,-1.044807,-0.316129
23,0.6,-0.942145,-0.507152
23,0.8,-0.806323,-0.670668
23,1.0,-0.644002,-0.801302
23,1.2,-0.462628,-0.895189
23,1.4,-0.270106,-0.950062
23,1.6,-0.074472,-0.965286
23,1.8,0.116431,-0.941815
23,2.0,0.295253,-0.882093
23,2.2,0.455411,-0.789897
23,2.4,0.591315,-0.67014
23,2.6,0.698552,-0.528629
23,2.8,0.774013,-0.371802
23,3.0,0.815967,-0.20645
23,3.2,0.82407,-0.039433
23,3.4,0.799331,0.122592
23,3.6,0.744014,0.273426
23,3.8,0.6615,0.407554
23,4.0,0.556114,0.520337
24,0.0,0.280262,-1.890873
24,0.2,0.637452,-1.761913
24,0.4,0.955478,-1.568468
24,0.6,1.223324,-1.320704
24,0.8,1.432384,-1.030527
24,1.0,1.576714,-0.711055
24,1.2,1.653154,-0.376045
24,1.4,1.66135,-0.039328
24,1.6,1.603653,0.285739
24,1.8,1.484925,0.586783
24,2.0,1.312244,0.852863
24,2.2,1.094541,1.07485
24,2.4,0.842175,1.24571
24,2.6,0.566464,1.360705
24,2.8,0.279205,1.417486
24,3.0,-0.007809,1.416094
24,3.2,-0.283263,1.358866
24,3.4,-0.536736,1.25025
24,3.6,-0.759086,1.096546
24,3.8,-0.942759,0.90559
24,4.0,-1.08202,0.686379
25,0.0,2.817508,1.650797
25,0.2,2.385206,2.134519
25,0.4,1.875714,2.515028
25,0.6,1.312167,2.781354
25,0.8,0.718926,2.927461
25,1.0,0.120571,2.952298
25,1.2,-0.459082,2.859637
25,1.4,-0.997888,2.657745
25,1.6,-1.476183,2.358871
25,1.8,-1.877462,1.978614
25,2.0,-2.188907,1.535174
25,2.2,-2.401748,1.04853
25,2.4,-2.51145,0.539582
25,2.6,-2.517727,0.029294
25,2.8,-2.424387,-0.462143
25,3.0,-2.239021,-0.916072
25,3.2,-1.972551,-1.316046
25,3.4,-1.638676,-1.648396
25,3.6,-1.253215,-1.902654
25,3.8,-0.833406,-2.071849
25,4.0,-0.397163,-2.152637
26,0.0,2.636994,2.368964
26,0.2,2.071942,2.789282
26,0.4,1.447269,3.083031
26,0.6,0.789968,3.24358
26,0.8,0.127259,3.269815
26,1.0,-0.514488,3.165966
26,1.2,-1.110767,2.941233
26,1.4,-1.639827,2.609226
26,1.6,-2.083421,2.187254
26,1.8,-2.427392,1.6955
26,2.0,-2.662072,1.156107
26,2.2,-2.782482,0.592234
26,2.4,-2.78835,0.027095
26,2.6,-2.683937,-0.516955
26,2.8,-2.477686,-1.019269
26,3.0,-2.181732,-1.46166
26,3.2,-1.811272,-1.829016
26,3.4,-1.383849,-2.109779
26,3.6,-0.918566,-2.296264
26,3.8,-0.435273,-2.384808
26,4.0,0.046251,-2.375755
27,0.0,0.5874,2.531245
27,0.2,0.071375,2.546056
27,0.4,-0.427234,2.459796
27,0.6,-0.889431,2.279835
27,0.8,-1.298401,2.016948
27,1.0,-1.64009,1.684762
27,1.2,-1.90365,1.299106
27,1.4,-2.081742,0.877297
27,1.6,-2.170688,0.437402
27,1.8,-2.170472,-0.00251
27,2.0,-2.0846,-0.425074
27,2.2,-1.919819,-0.814293
27,2.4,-1.685726,-1.156112
27,2.6,-1.394279,-1.438898
27,2.8,-1.059228,-1.653806
27,3.0,-0.695509,-1.795014
27,3.2,-0.3186,-1.85984
27,3.4,0.056106,-1.848718
27,3.6,0.413905,-1.765066
27,3.8,0.741339,-1.61503
27,4.0,1.026676,-1.407134
28,0.0,-2.469045,-1.824103
28,0.2,-2.016703,-2.23315
28,0.4,-1.5025,-2.538019
28,0.6,-0.949158,-2.730764
28,0.8,-0.380049,-2.808171
28,1.0,0.181745,-2.77171
28,1.2,0.714339,-2.627283
28,1.4,1.197857,-2.384823
28,1.6,1.615139,-2.057745
28,1.8,1.952312,-1.662276
28,2.0,2.199211,-1.216704
28,2.2,2.34963,-0.740581
28,2.4,2.401414,-0.253897
28,2.6,2.356388,0.223725
28,2.8,2.220124,0.673791
28,3.0,2.001578,1.079616
28,3.2,1.712601,1.426919
28,3.4,1.367362,1.704286
28,3.6,0.981691,1.903512
28,3.8,0.572395,2.019798
28,4.0,0.156557,2.051807
29,0.0,-2.728636,-1.048018
29,0.2,-2.417212,-1.538146
29,0.4,-2.022594,-1.948349
29,0.6,-1.56362,-2.265569
29,0.8,-1.060928,-2.480933
29,1.0,-0.536073,-2.589934
29,1.2,-0.010639,-2.592441
29,1.4,0.494614,-2.492529
29,1.6,0.960534,-2.298159
29,1.8,1.370276,-2.020705
29,2.0,1.709869,-1.674375
29,2.2,1.968661,-1.275539
29,2.4,2.139606,-0.841998
29,2.6,2.219402,-0.392223
29,2.8,2.208472,0.055398
29,3.0,2.110806,0.483281
29,3.2,1.933659,0.875313
29,3.4,1.687139,1.217427
29,3.6,1.383696,1.498077
29,3.8,1.037538,1.708596
29,4.0,0.664003,1.843425
30,0.0,-0.667936,-1.371906
30,0.2,-0.374505,-1.448006
30,0.4,-0.077798,-1.463972
30,0.6,0.210346,-1.421531
30,0.8,0.478891,-1.324649
30,1.0,0.718005,-1.179283
30,1.2,0.919405,-0.993072
30,1.4,1.076621,-0.774968
30,1.6,1.18518,-0.534828
30,1.8,1.242705,-0.282995
30,2.0,1.248927,-0.029866
30,2.2,1.205612,0.214516
30,2.4,1.116411,0.44085
30,2.6,0.986645,0.640909
30,2.8,0.823026,0.807829
30,3.0,0.633338,0.936321
30,3.2,0.426091,1.022819
30,3.4,0.210152,1.065557
30,3.6,-0.005614,1.064563
30,3.8,-0.212699,1.021591
30,4.0,-0.403269,0.939983
31,0.0,1.972425,-0.85948
31,0.2,2.062202,-0.441573
31,0.4,2.067066,-0.022623
31,0.6,1.990156,0.380793
31,0.8,1.837713,0.753362
31,1.0,1.618715,1.08159
31,1.2,1.344416,1.354259
31,1.4,1.02781,1.562786
31,1.6,0.683051,1.701457
31,1.8,0.324851,1.767536
31,2.0,-0.032126,1.761263
31,2.2,-0.373839,1.685721
31,2.4,-0.687398,1.546608
31,2.6,-0.961533,1.351908
31,2.8,-1.186968,1.111483
31,3.0,-1.356717,0.836617
31,3.2,-1.466263,0.539508
31,3.4,-1.513642,0.232755
31,3.6,-1.499422,-0.071158
31,3.8,-1.42658,-0.360346
31,4.0,-1.300289,-0.623972
32,0.0,-1.314393,0.256176
32,0.2,-1.312573,-0.009857
32,0.4,-1.259018,-0.26507
32,0.6,-1.157872,-0.499815
32,0.8,-1.014992,-0.705629
32,1.0,-0.837655,-0.875523
32,1.2,-0.634209,-1.004201
32,1.4,-0.413709,-1.088198
32,1.6,-0.185526,-1.125953
32,1.8,0.041032,-1.117787
32,2.0,0.257088,-1.065825
32,2.2,0.454526,-0.973833
32,2.4,0.626283,-0.847012
32,2.6,0.766587,-0.691734
32,2.8,0.871134,-0.515242
32,3.0,0.9372,-0.325335
32,3.2,0.963685,-0.130033
32,3.4,0.951097,0.062744
32,3.6,0.901463,0.245486
32,3.8,0.818197,0.411373
32,4.0,0.705902,0.55452
33,0.0,-2.154455,1.813182
33,0.2,-2.422788,1.32231
33,0.4,-2.584976,0.798495
33,0.6,-2.63878,0.263703
33,0.8,-2.586326,-0.260528
33,1.0,-2.43385,-0.753922
33,1.2,-2.191292,-1.198215
33,1.4,-1.871757,-1.577796
33,1.6,-1.490876,-1.880221
33,1.8,-1.066085,-2.096578
33,2.0,-0.615874,-2.221703
33,2.2,-0.159007,-2.254236
33,2.4,0.286222,-2.196521
33,2.6,0.702698,-2.054376
33,2.8,1.07511,-1.836721
33,3.0,1.390486,-1.555108
33,3.2,1.638617,-1.223158
33,3.4,1.812346,-0.855948
33,3.6,1.907732,-0.469352
33,3.8,1.924083,-0.07939
33,4.0,1.863852,0.298416
34,0.0,-2.552696,2.921322
34,0.2,-3.021154,2.309306
34,0.4,-3.352005,1.630143
34,0.6,-3.537584,0.913269
34,0.8,-3.576264,0.188458
34,1.0,-3.472277,-0.515373
34,1.2,-3.235322,-1.171266
34,1.4,-2.879965,-1.755214
34,1.6,-2.424873,-2.246991
34,1.8,-1.891918,-2.6308
34,2.0,-1.305189,-2.895727
34,2.2,-0.689951,-3.035976
34,2.4,-0.071604,-3.050901
34,2.6,0.525324,-2.944827
34,2.8,1.078114,-2.726683
34,3.0,1.566678,-2.409475
34,3.2,1.974251,-2.009605
34,3.4,2.287923,-1.546098
34,3.6,2.498996,-1.039742
34,3.8,2.603161,-0.512203
34,4.0,2.600499,0.014868
35,0.0,1.633469,-1.807706
35,0.2,1.92123,-1.418503
35,0.4,2.121881,-0.988574
35,0.6,2.230917,-0.536484
35,0.8,2.247627,-0.080946
35,1.0,2.174971,0.359925
35,1.2,2.019321,0.769305
35,1.4,1.790075,1.13227
35,1.6,1.499165,1.436315
35,1.8,1.160492,1.67175
35,2.0,0.789295,1.831971
35,2.2,0.4015,1.913606
35,2.4,0.013063,1.916512
35,2.6,-0.360659,1.843663
35,2.8,-0.705494,1.700904
35,3.0,-1.008963,1.496609
35,3.2,-1.260711,1.241256
35,3.4,-1.45283,0.946925
35,3.6,-1.580075,0.62676
35,3.8,-1.639968,0.294412
35,4.0,-1.632785,-0.036526
36,0.0,-2.966867,1.892769
36,0.2,-3.218739,1.240562
36,0.4,-3.333697,0.564965
36,0.6,-3.312571,-0.106441
36,0.8,-3.161532,-0.747321
36,1.0,-2.891633,-1.333577
36,1.2,-2.518189,-1.844212
36,1.4,-2.059997,-2.262038
36,1.6,-1.538466,-2.574202
36,1.8,-0.976663,-2.772527
36,2.0,-0.39834,-2.853648
36,2.2,0.17303,-2.818959
36,2.4,0.715168,-2.67437
36,2.6,1.207822,-2.429897
36,2.8,1.63349,-2.099105
36,3.0,1.977996,-1.698435
36,3.2,2.230925,-1.24644
36,3.4,2.385887,-0.762971
36,3.6,2.440605,-0.268346
36,3.8,2.396851,0.217477
36,4.0,2.260212,0.675668
37,0.0,1.241144,1.374043
37,0.2,0.924748,1.561682
37,0.4,0.584258,1.680326
37,0.6,0.234059,1.727999
37,0.8,-0.111647,1.705601
37,1.0,-0.439392,1.616763
37,1.2,-0.736944,1.467598
37,1.4,-0.993743,1.266357
37,1.6,-1.201253,1.023026
37,1.8,-1.353214,0.748858
37,2.0,-1.445808,0.455883
37,2.2,-1.477707,0.156403
37,2.4,-1.450033,-0.137508
37,2.6,-1.366213,-0.414468
37,2.8,-1.231757,-0.66421
37,3.0,-1.053958,-0.877945
37,3.2,-0.841532,-1.048648
37,3.4,-0.60422,-1.17127
37,3.6,-0.352366,-1.242856
37,3.8,-0.096479,-1.262581
37,4.0,0.153182,-1.2317
38,0.0,1.627622,-2.555732
38,0.2,2.061279,-2.138241
38,0.4,2.396577,-1.652726
38,0.6,2.62414,-1.121018
38,0.8,2.739209,-0.565911
38,1.0,2.741654,-0.010235
38,1.2,2.635794,0.524059
38,1.4,2.430054,1.016719
38,1.6,2.13647,1.449934
38,1.8,1.770074,1.808937
38,2.0,1.348181,2.082468
38,2.2,0.88962,2.263082
38,2.4,0.413927,2.347294
38,2.6,-0.059452,2.33556
38,2.8,-0.511924,2.232105
38,3.0,-0.92645,2.044608
38,3.2,-1.288158,1.783766
38,3.4,-1.584841,1.462748
38,3.6,-1.807341,1.096584
38,3.8,-1.949784,0.701497
38,4.0,-2.009687,0.294214
39,0.0,-0.849206,-2.304786
39,0.2,-0.366981,-2.379487
39,0.4,0.11082,-2.357344
39,0.6,0.565514,-2.243029
39,0.8,0.980059,-2.044667
39,1.0,1.339669,-1.773383
39,1.2,1.632305,-1.442743
39,1.4,1.849042,-1.068123
39,1.6,1.984302,-0.666035
39,1.8,2.035941,-0.253425
39,2.0,2.0052,0.153009
39,2.2,1.896522,0.537469
39,2.4,1.717253,0.885641
39,2.6,1.477235,1.185207
39,2.8,1.188323,1.426249
39,3.0,0.863838,1.601548
39,3.2,0.517982,1.706763
39,3.4,0.165242,1.74049
39,3.6,-0.18019,1.704199
39,3.8,-0.504965,1.602069
39,4.0,-0.797076,1.440713
40,0.0,2.178621,0.739789
40,0.2,1.948855,1.134936
40,0.4,1.65118,1.469796
40,0.6,1.300007,1.733515
40,0.8,0.911294,1.918475
40,1.0,0.501854,2.020464
40,1.2,0.088661,2.03871
40,1.4,-0.311831,1.975775
40,1.6,-0.684313,1.837326
40,1.8,-1.015181,1.63179
40,2.0,-1.293009,1.369908
40,2.2,-1.50891,1.064227
40,2.4,-1.656792,0.728527
40,2.6,-1.733484,0.377235
40,2.8,-1.738751,0.024829
40,3.0,-1.675186,-0.31474
40,3.2,-1.547996,-0.628573
40,3.4,-1.364696,-0.905292
40,3.6,-1.13472,-1.13543
40,3.8,-0.868976,-1.311731
40,4.0,-0.579354,-1.429348
41,0.0,-1.014612,-2.61865
41,0.2,-0.464761,-2.713214
41,0.4,0.081875,-2.696984
41,0.6,0.603846,-2.574945
41,0.8,1.081518,-2.356061
41,1.0,1.497776,-2.052769
41,1.2,1.838598,-1.68035
41,1.4,2.093489,-1.256211
41,1.6,2.25576,-0.799122
41,1.8,2.322637,-0.328415
41,2.0,2.295221,0.136799
41,2.2,2.17829,0.578373
41,2.4,1.979971,0.979806
41,2.6,1.711281,1.326827
41,2.8,1.385584,1.607875
41,3.0,1.017971,1.814442
41,3.2,0.624594,1.941297
41,3.4,0.221988,1.986558
41,3.6,-0.173593,1.951638
41,3.8,-0.546813,1.841059
41,4.0,-0.883817,1.662152
42,0.0,-1.134106,-1.0489
42,0.2,-0.885236,-1.228486
42,0.4,-0.611186,-1.352544
42,0.6,-0.323757,-1.418354
42,0.8,-0.034821,-1.425604
42,1.0,0.244161,-1.376304
42,1.2,0.502568,-1.274616
42,1.4,0.731008,-1.126607
42,1.6,0.921639,-0.939937
42,1.8,1.068419,-0.723487
42,2.0,1.167276,-0.48697
42,2.2,1.216186,-0.240506
42,2.4,1.215177,0.005787
42,2.6,1.166247,0.242195
42,2.8,1.073205,0.459774
42,3.0,0.941453,0.650675
42,3.2,0.77771,0.808411
42,3.4,0.589691,0.928055
42,3.6,0.385771,1.006379
42,3.8,0.17462,1.041912
42,4.0,-0.035144,1.034928
43,0.0,1.377637,0.825345
43,0.2,1.162721,1.061148
43,0.4,0.91034,1.245824
43,0.6,0.631925,1.374089
43,0.8,0.339486,1.443091
43,1.0,0.045113,1.45243
43,1.2,-0.239497,1.404079
43,1.4,-0.503497,1.302206
43,1.6,-0.737272,1.152932
43,1.8,-0.932783,0.964006
43,2.0,-1.083812,0.744439
43,2.2,-1.186144,0.5041
43,2.4,-1.237647,0.253288
43,2.6,-1.238283,0.002313
43,2.8,-1.190021,-0.238913
43,3.0,-1.096683,-0.461251
43,3.2,-0.963721,-0.656666
43,3.4,-0.797934,-0.818502
43,3.6,-0.607155,-0.941687
43,3.8,-0.399893,-1.022876
43,4.0,-0.184974,-1.06051
44,0.0,2.323276,-0.16671
44,0.2,2.264346,0.292266
44,0.4,2.118356,0.721712
44,0.6,1.894481,1.105835
44,0.8,1.604612,1.431251
44,1.0,1.262777,1.687418
44,1.2,0.884505,1.866942
44,1.4,0.486154,1.965741
44,1.6,0.084235,1.983082
44,1.8,-0.305251,1.921474
44,2.0,-0.667417,1.786443
44,2.2,-0.989041,1.586199
44,2.4,-1.259019,1.331201
44,2.6,-1.46872,1.03366
44,2.8,-1.61223,0.706989
44,3.0,-1.686481,0.365223
44,3.2,-1.691258,0.022442
44,3.4,-1.629097,-0.307785
44,3.6,-1.505074,-0.612916
44,3.8,-1.326512,-0.881892
44,4.0,-1.102595,-1.105516
45,0.0,-2.282435,1.279469
45,0.2,-2.441801,0.784671
45,0.4,-2.498546,0.278303
45,0.6,-2.454451,-0.219194
45,0.8,-2.315212,-0.688534
45,1.0,-2.090054,-1.112296
45,1.2,-1.791233,-1.475543
45,1.4,-1.433432,-1.766309
45,1.6,-1.033083,-1.975962
45,1.8,-0.607658,-2.099405
45,2.0,-0.17493,-2.135149
45,2.2,0.247735,-2.08522
45,2.4,0.644051,-1.954948
45,2.6,0.999408,-1.752625
45,2.8,1.301387,-1.489061
45,3.0,1.540161,-1.17706
45,3.2,1.708786,-0.830836
45,3.4,1.803356,-0.465395
45,3.6,1.823042,-0.095914
45,3.8,1.770003,0.262866
45,4.0,1.649185,0.597203
46,0.0,1.56471,0.367663
46,0.2,1.431561,0.657901
46,0.4,1.24713,0.910792
46,0.6,1.020708,1.11782
46,0.8,0.762878,1.272612
46,1.0,0.485048,1.371107
46,1.2,0.198967,1.411624
46,1.4,-0.08375,1.394838
46,1.6,-0.352076,1.323658
46,1.8,-0.595986,1.203026
46,2.0,-0.80681,1.039643
46,2.2,-0.977524,0.841632
46,2.4,-1.102963,0.618167
46,2.6,-1.179952,0.379066
46,2.8,-1.207351,0.134378
46,3.0,-1.186023,-0.106019
46,3.2,-1.118721,-0.332806
46,3.4,-1.009904,-0.537566
46,3.6,-0.865493,-0.713081
46,3.8,-0.692586,-0.853569
46,4.0,-0.499122,-0.95486
47,0.0,1.625803,-0.037226
47,0.2,1.569095,0.280836
47,0.4,1.452681,0.575343
47,0.6,1.283497,0.835595
47,0.8,1.070288,1.052663
47,1.0,0.823196,1.219673
47,1.2,0.553302,1.331996
47,1.4,0.272152,1.387343
47,1.6,-0.008716,1.385764
47,1.8,-0.278227,1.329552
47,2.0,-0.52619,1.22307
47,2.2,-0.743662,1.072489
47,2.4,-0.923257,0.885483
47,2.6,-1.05937,0.670861
47,2.8,-1.148334,0.438176
47,3.0,-1.188488,0.19732
47,3.2,-1.180159,-0.04188
47,3.4,-1.125578,-0.270049
47,3.6,-1.028712,-0.478613
47,3.8,-0.895042,-0.660109
47,4.0,-0.731287,-0.808435
48,0.0,0.136397,-0.434754
48,0.2,0.215692,-0.39109
48,0.4,0.283365,-0.333703
48,0.6,0.337201,-0.265395
48,0.8,0.375617,-0.18929
48,1.0,0.397702,-0.108699
48,1.2,0.403224,-0.026977
48,1.4,0.392615,0.052605
48,1.6,0.366926,0.126991
48,1.8,0.327763,0.193448
48,2.0,0.277198,0.249664
48,2.2,0.217676,0.293823
48,2.4,0.151896,0.324653
48,2.6,0.0827,0.34146
48,2.8,0.012953,0.344132
48,3.0,-0.054571,0.333117
48,3.2,-0.117293,0.309386
48,3.4,-0.172926,0.274374
48,3.6,-0.219553,0.229906
48,3.8,-0.255687,0.178108
48,4.0,-0.280312,0.12131
49,0.0,-2.847485,-2.352651
49,0.2,-2.27733,-2.814601
49,0.4,-1.639647,-3.14735
49,0.6,-0.962252,-3.342831
49,0.8,-0.273439,-3.39871
49,1.0,0.399159,-3.318257
49,1.2,1.029631,-3.109992
49,1.4,1.594745,-2.787146
49,1.6,2.074759,-2.366954
49,1.8,2.454065,-1.869817
49,2.0,2.721641,-1.318373
49,2.2,2.871306,-0.736517
49,2.4,2.901777,-0.148405
49,2.6,2.816524,0.422505
49,2.8,2.62345,0.954355
49,3.0,2.334403,1.427684
49,3.2,1.964553,1.826106
49,3.4,1.531667,2.136833
49,3.6,1.055301,2.351039
49,3.8,0.555962,2.464055
49,4.0,0.054258,2.475386
50,0.0,-2.811425,0.818462
50,0.2,-2.860209,0.238788
50,0.4,-2.794192,-0.327583
50,0.6,-2.620481,-0.858818
50,0.8,-2.350155,-1.335327
50,1.0,-1.99767,-1.74045
50,1.2,-1.580161,-2.060996
50,1.4,-1.116656,-2.287629
50,1.6,-0.627251,-2.415086
50,1.8,-0.132279,-2.442226
50,2.0,0.348507,-2.371912
50,2.2,0.796687,-2.210738
50,2.4,1.19585,-1.968629
50,2.6,1.532164,-1.658314
50,2.8,1.794819,-1.294716
50,3.0,1.976338,-0.894272
50,3.2,2.072736,-0.474235
50,3.4,2.083546,-0.051949
50,3.6,2.011698,0.35583
50,3.8,1.863269,0.733576
50,4.0,1.647119,1.067559
